title,content,published_at,media_name,url,keyword
[증시라인 - 하태민의 증시 돋보기] 수출입 동향에서 찾는 3월 장 투자 아이디어,"[한국경제TV 이무제 PD]
진행 : 하경민 앵커
출연 : 하태민 티엠그로스 대표
방송일 : 2019년 3월 4일
Q. 2월이 마감되고 3월이 시작되었습니다. 시기가 시기다보니 2월 수출입 동향을 점검하지 않을 수 없는데, 주식시장 입장에서 가장 먼저 신경써야할 부분은 무엇일까요?
역시 반도체다. 작년 9월 월별 수출액 124억달러로 사상 최대치를 찍었다. 12월부터 전년 동기 대비 감소세로 돌아서서 1월은 23%, 2월은 24%나 급감했다. 수출액 규모도 작년 9월 대비 거의 반토막이 났다.
Q. 반도체 분야는 안 좋을 것으로 예상했지만 막상 두껑을 열고보니 더 좋지 않은 것 같습니다. 반도체는 좀 더 자세히 들여다보죠. 가격도 하락 추세로 알려져있는데 구체적으로 어떻습니까?
1월 고정거래가격은 17.2% 하락했는데 역대 최대였다. 2월은 1월 대비 14.5% 하락하며 올들어 2월까지 32% 급락했다. 2월 재고도 11%나 급증하며 15개월만에 가장 큰 폭의 증가세를 보였다. 즉, 가격은 폭락하고 물건 판매는 20% 이상 줄어들면서 재고는 급증하는 최악의 양상이다. 전체 수출에서 반도체가 차지하는 비중이 20%나 되다보니 2월 우리나라 전체 수출액도 11%나 감소했고 월별 수출규모도 400억달러 아래로 떨어졌다.
Q. 반도체를 중심으로 수출이 걱정입니다만 긍정적인 부분도 점검해봐야겠습니다. 2월 수출입 동향에서 긍정적인 부분은 어떤 것이 있을까요?
월별 수출입 실적 발표에 주목해야할 것이 수출이 증가하는 업종이다. 수출이 증가하는 업종은 경험적으로 주가도 좋았기 때문이다. 가장 눈에 띄는 대목이 바이오헬스와 2차전지 부문이다. 외국인들이 바이오업종을 공략하고, 2차전지 음극재에 특히 관심을 보이며 포스코켐텍을 공략하는 이유가 그대로 드러난다. 외국인들은 삼성SDI에 대해 1/7일부터 순매수 기조가 유지되고 있는데, 이 기간 중 삼성전자와 SK하이닉스 다음으로 순매수 규모가 크다. 2차전지 소재주 중 음극재 생산업체로 포스코켐텍에 대해 1/31일부터 순매수 중인데 이 기간 중에는 코스닥시장 순매수 1위를 기록중이다. 바이오헬스의 대표주자인 바이로메드에 대해서는 일찌감치 작년 12/7일부터 순매수가 지속되고 있으며 그 규모는 2,896억에 달하고 있다. 오스코텍, 엔지켐생명과학 등 그 외에도 순매수가 뚜렷한 바이오헬스주는 여럿이다.
Q. 이 즈음에서 지난주 목요일 ‘하노이 회담 결렬’의 충격 얘기를 하지 않을 수가 없습니다. 아직도 얼떨떨한데 ‘하노이 회담 결렬’이 이번주 우리 주식시장에 어떤 영향을 줄 것으로 보시나요?
뒤를 돌아보는 계기가 되고, 현실을 제대로 인식하는 계기가 될 가능성이 있다. 외국인들이 반도체 주식 매수로 ‘주가가 올라가자’ OLED장비, 소재, 전기전자 등에 대해 긍정적으로 해석하는 경향을 지적했었다. 지난주 모 반도체/OLED장비 회사에 대한 리포트를 보니 올해는 나쁜데 내년에 좋아진다며 매수 의견을 내는 모습인데 그동안 대부분 이런 식으로 아전인수식 해석이다. 지난주부터 유가증권시장에 대한 외국인들의 순매수가 사라졌고, 이는 당연히 반도체 주식에 대한 매수세의 실종을 의미하기에 주중반 하락 양상에다 목요일 ‘하노이 충격’으로 전기전자업종이 큰 타격을 받았다. 그동안 주가가 강세이기에 ‘긍정적인 해석’이 많았기에 이제는 그런 해석이 사라지며 차가운 업황에 대한 현실적 접근이 시작될 듯하다. 막연한 긍정론과 낙관론은 접어두어야한다. 반도체의 경우 호황 후에는 2~3년간 정체되는 것이 반복되어왔다. 하반기에 회복될 것이라고들 얘기하는 데 ‘회복’이라는 말을 적절하지 않으며 ‘하향 추세를 멈추고 안정화’ 라고 말하는 것이 타당하다.
Q. 앞서 바이오헬스의 수출이 호조세라는데 조금 놀랐습니다만 하대표님은 그동안 바이오헬스를 강조하고, 2차전지 부문을 성장주로 긍정적 얘기를 많이 해주셨습니다. 외국인과 비슷한 시각을 견지하고 계신데, 바이오헬스는 금요일 장중에 아주 좋다가 ‘하노이 충격’에 역시 밀리면서 마감되었습니다. 어떻게 봐야할까요?
바이오는 수출도 수출이지만 그동안 바이오기업들이 노력들이 2017년부터 꽃피기 시작했고 작년에도 2조 이상 주식시장에서 자금을 모집하며 의미있는 연구개발이 진행되고 있다. 올 1월 JP모건 헬스케어 컨퍼런스에 30여개 기업이 참가할 정도로 볼륨이 커졌고, 3월말에는 미국암학회가 열리는데 국내 10개나 되는 바이오/제약기업들이 발표한다. 바이오헬스를 미처 공략하지 못했던 분들에게는 ‘하노이 충격’이 오히려 좋은 기회다. 기관들이 목요일 바이오주를 대거 공략했기에 기관들의 태도도 확인할 수 있었고, 어떤 종목을 공략하는 지도 알 수 있었기 때문이다. 기관과 외국인들이 함께 공략한 종목을 ‘(수급이) 아주 좋은 종목’으로 분류했으며, 기관들의 수급이 좋은 종목은 유한양행, 지트리비앤티, 큐리언트, 인트론바이오, 펩트론, 올릭스를 들 수 있겠다. 언급한 종목들을 꼼꼼히 적어두셨다가 기관, 외국인 순매수량과 추이를 계속 점검하는 투자전략이 좋을 듯하다.
Q. 지난주 목요일 ‘하노이 회담 결렬’로 가장 고통스러운 분들은 당연히 남북경협 관련주를 보유한 투자자들일 것입니다. 남북경협주는 어떻게 대응해야할까요?
지난주 수요일 이 시간에 1. 확실히 북한과 사업 연관성이 있는 종목….LS산전(HVDC) 2. 국내 SOC의 수혜도 받는 ‘양수겸장’인 종목들을 공략하자..쌍용양회, 태영건설을 말씀을 드렸다. 다시 보유종목을 살펴보시고, 3기 신도시, 예타면제…등 국내 재료에 맞는지 차분히 살피는 전략이 필요하다.
(자세한 내용은 방송을 통해 확인하실 수 있습니다)
-----
증시라인 1부(연출:이무제 작가:은빛나)는 매주 월요일~금요일 오전 9시 50분부터 10시 40분까지 생방송으로 진행되며
한국경제TV 홈페이지 케이블TV
, 스카이라이프, IPTV(KT 올레TV:180번 SK 브로드밴드:151번 LG U플러스:162번),
유튜브 한국경제TV 채널
을 통해 실시간으로 시청하실 수 있습니다.
이무제 PD mjlee@wowtv.co.kr
▶
네이버 홈에서 [한국경제TV] 채널 구독하기
[생방송보기]
▶
대한민국 재테크 총집결
!
- [증권 / 주식상담 / 부동산]
ⓒ 한국경제TV, 무단 전재 및 재배포 금지",2019-03-04 16:05:29,한국경제TV,https://n.news.naver.com/mnews/article/215/0000743806?sid=101,수출입동향
수출 13大 주력품목 중 7개 '두 자릿수 마이너스',"지난달 동향… 3개월 연속 떨어지기는 31개월만에 처음
한국 경제의 버팀목인 수출이 크게 흔들리고 있다. 전체 수출의 5분의 1을 차지하는 반도체, 그리고 중국 시장이 무너지면서 한국 수출이 가파르게 곤두박질치고 있다.
산업통상자원부가 1일 발표한 '2월 수출입 동향'에 따르면 2월 수출은 395억6000만달러로, 2016년 7월 이후 31개월 만에 3개월 연속 마이너스를 기록했다. 수입도 12.6%나 줄어들어 무역수지는 31억달러 흑자를 기록했지만 작년 월평균 59억달러 흑자를 냈던 것과 비교하면 흑자 폭 역시 대폭 줄어들었다.
품목별로는 13대 주력 수출 품목 중 반도체·석유화학·석유제품·자동차부품·디스플레이·선박·무선통신기기·섬유·컴퓨터·가전 등 10개 품목이 마이너스를 기록했다. 두 자릿수 감소율을 기록한 품목도 7개나 됐다. 일반기계(2.7%), 자동차(2.7%), 철강(1.3%) 등 3개 품목만 작년 2월보다 소폭 수출이 늘었다.
반도체는 67억7000만달러를 수출해 작년 2월 대비 24.8%나 줄었다. 메모리 반도체의 단가 하락세가 지속되고, 스마트폰 판매 부진, 글로벌 IT 기업의 데이터센터 투자 시기 조정 등 악재가 겹쳤기 때문이다. 산업통상자원부는 ""올해 반도체 시장은 상저하고(上低下高) 추세에 따라 하반기엔 안정화될 전망""이라고 내다봤다.
또 다른 주력 수출 품목인 석유제품과 석유화학은 국제유가 상승에도 미국발 공급 물량 증가 등의 영향으로 수출 단가가 지속적으로 하락, 작년 2월 대비 각각 14%, 14.3% 감소했다.
지역별로는 중국·미국·일본·아세안·유럽연합(EU) 등 한국의 주요 5대 수출국 중 미국을 제외한 나머지 국가들에 대한 수출이 모두 감소했다. 지난해 한국 수출의 26.8%를 차지한 중국 시장으로의 수출이 17.4% 급감하며 4개월 연속 줄었고, EU(-8.5%), 일본(-6.7%), 아세안(-3.2%)으로의 수출도 상당 폭 줄었다. 중남미(-33.8%), 중동(-27.1%) 등에 대한 수출도 감소했다.
산업부는 ""반도체 단가 하락과 중국 경제성장 둔화, 설 연휴에 따른 조업일수 감소 등의 영향으로 수출이 줄어들었다""면서 ""1월보다 2월 수출 감소율이 확대됐지만, 1일 평균 수출은 7.9% 상승해 급속한 수출 악화로 보기는 어렵다""고 했다.
성윤모 산업부 장관은 ""4일 경제활력대책회의에서 관계 부처 합동으로 '수출활력 제고 대책'을 발표할 예정""이라며 ""2년 연속 수출 6000억달러 달성에 최선의 노력을 다할 것""이라고 말했다. 수출활력 제고 대책에는 수출 채권 조기 현금화, 수출 계약 기반 특별 보증, 시설 운전 자금 적기 지원 등 수출기업의 자금난에 숨통을 틔워줄 수 있는 대책들이 담길 것이라고 산업부는 설명했다.
문병기 무역협회 수석연구원은 ""1분기에 이어 2분기에도 수출 부진이 이어질 것으로 보인다""면서도 ""미·중 무역 협상 결과와 미국의 수입 자동차에 대한 무역확장법 232조 조치 등이 한국에 부정적으로 진행되지만 않는다면 하반기 수출 여건이 개선될 수 있다""고 전망했다.
반면 허윤 서강대 교수는 ""정부는 수출 전망을 지나치게 낙관적으로 보고 있다""며 ""올해 세계경제는 브렉시트와 미·중 무역 전쟁이 일시적으로 타결되더라도 중국 경제의 경착륙 가능성과 미·북 협상 결렬에 따른 동북아 안보 불안 가중, 도널드 트럼프 미국 대통령의 국내 정치적 위기 등이 불확실성을 증폭시킬 것""이라고 말했다.
[안준호 기자]
[
네이버 메인에서 조선일보 받아보기
]
[
조선닷컴 바로가기
]
[
조선일보 구독신청하기
]
- Copyrights ⓒ 조선일보 & chosun.com, 무단 전재 및 재배포 금지 -",2019-03-02 03:10:09,조선일보,https://n.news.naver.com/mnews/article/023/0003430404?sid=101,수출입동향
수출 석달 연속 감소…2월 두자릿수 -11.1%,"산업부, 2월 수출입동향 발표
수출액 11.1% 줄어 395억달러
작년 12월부터 감소폭 확대중
반도체 -24.8%, 중국수출 -17.4%
4일 범정부 ‘수출활력 대책’ 발표
2월 수출이 두자릿수 감소를 기록하며 석달 연속 감소세를 이어갔다. 작년 12월부터 감소폭이 점점 확대되고 있고, 월간 수출액은 2016년 5월 이후 33개월만에 400억달러대가 무너졌다.
1일 산업통상자원부가 발표한 ‘2월 수출입동향’을 보면, 2월 수출액은 395억6천만달러로 작년 2월보다 11.1% 줄었다. 작년 12월 이후 3개월 연속 감소다. 금액기준 수출 감소율은 작년 12월 -1.7%, 지난 1월 -5.9%에 이어 점점 확대되며 2월에 두자릿수를 기록했다. 품목별로 반도체(-24.8%), 석유제품(-14.0%), 석유화학(-14.3%)에서 크게 줄었다. 반도체 가격 등 지속적인 수출 단가가 하락이 요인으로 지목된다. 다만 자동차(+2.7%), 일반기계(+2.7%), 철강(+1.3%) 등 일부 주력 수출품목은 미약한 호조세를 유지했다.
지역별로 우리나라 총수출의 26.8%(2018년)를 차지하는 대중국 수출이 -17.4%를 기록하며 4개월 연속 감소했다. 지역 경기둔화 우려가 커지고 있는 대유럽연합(EU) 수출도 8.5% 줄었다. 산업부는 그러나 “1월보다 2월 수출 감소율이 확대됐으나 휴일 영향을 배제한 2월 조업일(총 19일)평균 수출은 20억8천만달러로 지난 1월보다 7.9% 상승했다”며 “연초 급속한 수출악화로 보기는 곤란하다”고 설명했다. 하지만 이 조업일 평균 수출액의 경우 지난달(19억3천만달러)에 비해선 상승했으나 지난해 2월(22억8억천만달러·역대 2월 사상 최대)에 비해서는 2억달러 감소(-8.8%)했다.
2월 수출액 집계 통계에서 향후 수출에 대한 우려를 더 크게 자아내는 건 전년동기대비 감소율뿐만 아니라 현저하게 줄어들고 있는 수출액 규모다. 지난 2016년 11월부터 이어진 2년간의 수출 증가세 기간 중에 월간 수출액이 가장 많았던 때는 작년 10월(548억6천만달러·증가율 22.5%)이다. 그러나 월간 수출액은 11월에 514억8천만달러(증가율 3.6%)로 낮아진 뒤 12월엔 482억달러(-1.7%)로 감소했다. 올들어 1월(463억2500만달러, -5.9%)에 더 줄어들더니 급기야 2월 수출액(395억6400만달러)은 400억달러대가 무너졌다. 설연휴가 끼고 한달 28일 등으로 조업일수가 상대적으로 적은 2월이긴 하지만, 월별 수출액이 400억달러 아래로 떨어진 건 2016년 5월(397억3400만달러) 이후 처음이다.
정부는 오는 4일 경제활력대책회의를 열고 관계부처 합동 ‘수출활력 제고대책’을 내놓기로 했다. 2월 수입액은 364억7천만달러로 전년동기대비 12.6% 줄었다. 수출뿐 아니라 수입액도 감소함에 따라 2월 무역수지는 31억달러 흑자였다. 무역수지는 85개월 연속 흑자를 기록중이다.
조계완 기자 kyewan@hani.co.kr
◎ Weconomy 홈페이지 바로가기:
http://www.hani.co.kr/arti/economy
◎ Weconomy 페이스북 바로가기:
https://www.facebook.com/econohani
[▶네이버 메인에서 한겨레 받아보기]
[▶한겨레 정기구독]
[▶영상 그 이상 ‘영상+’]
[ⓒ한겨레신문 : 무단전재 및 재배포 금지]",2019-03-01 11:41:00,한겨레,https://n.news.naver.com/mnews/article/028/0002444889?sid=101,수출입동향
울산 1월 수출액 소폭 증가…유럽 전기차 수출 호조,"(울산=연합뉴스) 김용태 기자 = 유럽 지역 전기차 수출 증가 등으로 올해 울산 1월 수출액이 지난해보다 소폭 증가했다.
27일 울산세관이 발표한 1월 울산 수출입 동향을 보면 수출액은 58억7천만달러로 전년 동월 대비 3.4% 증가했다.
수입액은 45억6천만달러로 지난해 같은 기간보다 12.8% 감소했다.
이에 따라 무역수지는 13억1천만달러 흑자를 기록했다. 2014년 10월 이후 52개월 연속 흑자다.
품목별 수출 실적을 보면 유류는 국제유가 하락에도 불구하고 싱가포르와 대만 등 일부 지역 수출 증가로 전년 동월 대비 4.9% 늘어난 18억3천만달러를 기록했다.
반면에 화학제품은 수출 물량이 증가했지만, 유가 하락에 따른 수출계약단가 하락으로 전년 동월 대비 0.8% 감소한 14억4천만달러로 나타났다.
자동차는 영국, 독일, 스페인 등 유럽 지역 전기차 수출 호조로 지난해 같은 기간보다 22.9% 증가한 13억7천만달러를 기록했다.
수입은 주요 품목인 원유가 계약단가 하락과 수입량 감소로 전년 대비 15.3% 감소한 25억7천만달러로 나타났다.
정광(제련이나 공업 원료로 직접 사용할 수 있게 처리된 광물)은 글로벌 경기 둔화 우려로 인한 비철금속 시세 하락과 수입 물량 감소로 전년 동월 대비 22.8% 줄어든 5억달러를 기록했다.
yongtae@yna.co.kr
▶네이버 홈에서 [연합뉴스] 채널 구독하기
▶뭐 하고 놀까? #흥
▶기사보다 생생한 북미회담 소식 '뉴스라이브'",2019-02-27 17:11:52,연합뉴스,https://n.news.naver.com/mnews/article/001/0010662787?sid=101,수출입동향
9월 수출입 동향 브리핑하는 통상교섭본부장,"(세종=연합뉴스) 이진욱 기자 = 1일 오전 정부세종청사 산업통상자원부에서 김현종 통상교섭본부장이 9월 수출입 동향 관련 브리핑을 하고 있다. 2018.10.1
cityboy@yna.co.kr
▶뭐하고 놀까? '#흥'
▶뉴스가 보여요 - 연합뉴스 유튜브
▶네이버 홈에서 [연합뉴스] 채널 구독하기",2018-10-01 12:00:21,연합뉴스,https://n.news.naver.com/mnews/article/001/0010371519?sid=101,수출입동향
"상하이증시, 10월 수출입 동향·PMI 발표…강세 지속하나","[ 강동균 특파원  ] 지난주 중국 상하이증시는 미·중 통상갈등 완화 기대에 힘입어 4거래일 연속 상승했다. 마지막 거래일인 2일 상하이종합지수는 전날보다 2.70% 오른 2676.48에 거래를 마쳤다. 외국인은 이날 하루에만 사상 최대인 3조원어치의 주식을 순매수했다. 모든 업종이 강세를 보인 가운데 항공운수 여행 등 무역 관련 종목이 평균 7% 상승하며 강세장을 이끌었다. 주간 기준으로 상하이지수는 2.99% 올랐다.
이번주 투자자의 관심을 끌 이벤트로는 상하이에서 열리는 중국 최초의 수입박람회가 꼽힌다. 5~10일 상하이 훙차오 국가회의전람센터(NECC)에서 열리는 이번 박람회에는 세계 130개 국가 및 지역에서 2800여 개 기업이 참가한다. 시진핑(習近平) 중국 국가주석이 개막 연설에서 어떤 메시지를 내놓을지 주목된다.
중국 관세청은 9일 지난달 수출액과 수입액을 발표한다. 수출은 작년 10월보다 12.0% 늘어나는 데 그쳐 전달(14.5%)보다 증가폭이 줄었을 것이란 추정이 나오고 있다. 수입도 작년 10월 대비 14.0% 늘어 전달(14.3%)보다 증가폭이 소폭 줄었을 것으로 관측되고 있다.
5일에는 중국 경제전문 매체 차이신과 영국 시장조사업체 IHS마킷이 조사하는 10월 서비스 구매관리자지수(PMI)가 발표된다. 인민은행은 7일 지난달 외환보유액을 공개하고 9일엔 10월 신규 대출 규모를 내놓는다.
중신증권은 “금융당국이 예전과 다른 강력한 주가부양 정책을 내놓은 데다 외부 불확실성 감소에 따라 투자심리가 뚜렷하게 개선되고 있다”며 “이번주에도 상하이증시가 강세를 지속할 것”이라고 내다봤다.
베이징=강동균 특파원 kdg@hankyung.com
[
한경닷컴 바로가기
] [
모바일한경 구독신청
]
한국경제 채널 구독하고, 선물 받자!!
<이벤트 자세히 보기>
ⓒ 한국경제 &
hankyung.com
, 무단전재 및 재배포 금지",2018-11-04 17:26:06,한국경제,https://n.news.naver.com/mnews/article/015/0004039129?sid=101,수출입동향
"잡코리아 ""상반기 대기업 대졸 신입 공채 8.7% 감소 전망""","[경제 365]
올해 상반기 대기업 대졸 신입 공채 채용 규모가 지난해보다 8.7% 감소할 것으로 예상된다는 조사 결과가 나왔습니다.
잡코리아가 매출액 상위 500대 기업 중 164개사를 대상으로 조사한 결과 상반기 대졸 신입 공채를 진행하는 기업은 10개 중 4개꼴인 64개로 조사됐습니다.
상반기 대졸 신입 공채를 진행한다고 답한 기업들이 밝힌 채용 규모는 6천814명으로, 같은 기업들의 지난해 채용 규모보다 8.7% 적었습니다.
---
우리나라 저임금 여성 비중이 OECD 회원국 가운데 여전히 1위인 것으로 나타났습니다.
OECD에 따르면 한국의 저임금 여성 노동자 비율은 지난 2017년 기준 35.3%로 3명 중 1명꼴이었습니다.
저임금 여성 노동자 비율이 줄어들고는 있지만, 해당 통계가 있는 8개 OECD 국가 중 가장 높았습니다.
OECD는 중위임금의 3분의 2를 받지 못하는 경우를 저임금으로 판단합니다.
---
지난해 해외직구 4건 중 1건은 중국 제품이었던 것으로 나타났습니다.
관세청이 발표한 전자상거래 수출입 동향을 보면 지난해 해외직구는 3천225만 건으로 전년 대비 37% 늘었습니다.
건수 기준으로 국가별 점유율을 보면 미국이 50.5%로 가장 많았지만, 중국 직구 건수가 전년 대비 2배가 넘는 증가 폭을 기록하면서 26.2%의 비중을 차지했습니다.
특히 중국산 무선 진공청소기, 중국산 공기청정기 등이 높은 증가세를 보였습니다.
---
배우자가 있는 여성 2명 중 1명은 양육비나 교육비 등 경제적 부담 때문에 아이를 낳지 않기로 결정했다는 조사 결과가 나왔습니다.
이런 이유로 이상적으로 생각하는 자녀 수는 평균 2.16명이었지만, 실제 자녀 수는 평균 1.75명으로 바라는 자녀 수보다 0.41명 적었습니다.
박찬근 기자(geun@sbs.co.kr)
▶[핫이슈] 2019 북미정상회담 - 평화를 그리다
▶[SBS스페셜] 입시코디 김주영을 찾아서
▶네이버 메인에서 SBS뉴스 구독하기
※ ⓒ SBS & SBS Digital News Lab. : 무단복제 및 재배포 금지",2019-02-26 12:41:32,SBS,https://n.news.naver.com/mnews/article/055/0000713150?sid=101,수출입동향
"2월 수출 -11%, 3년 만에 최대폭 하락","2월 수출이 전년 동기 대비 마이너스 11.1%를 기록하며 2016년 2월(-13.4%) 이후 3년 만에 최대 폭으로 줄었다. 작년 12월부터 3개월 연속 수출이 줄어들었고 감소 폭도 커지고 있다.
1일 산업통상자원부가 발표한 '2월 수출입 동향'에 따르면 2월 수출액은 395억6000만달러(약 44조4700억원)로 작년 2월(445억2000만달러·약 50조원)에 비해 11.1%나 줄어들었다. 작년 12월 1.7% 수출 감소로 돌아선 이래 올 1월엔 마이너스 5.9%로 감소 폭이 늘었고, 2월엔 두 자릿수 감소를 기록한 것이다. 수출이 두 자릿수로 감소한 것은 2016년 7월(-10.5%) 이후 2년 7개월 만이다.
우리나라 전체 수출의 20% 이상을 차지하며 수출을 떠받쳐온 반도체는 24.8%나 줄어 3개월 연속 감소세를 나타냈다. 반도체 수출은 글로벌 금융 위기가 한창이던 2009년 4월(-26.2%) 이후 최대 폭으로 감소했다. 대(對)중국 수출도 중국의 경제성장 둔화 등 영향으로 17.4% 줄어들며 4개월 연속 감소했다.
수입도 줄어 경기 위축세가 완연히 드러났다. 2월 수입은 364억7000만달러(약 40조9900억원)로 지난해 2월(417억2000만달러)보다 12.6% 감소, 무역수지는 85개월 연속 흑자를 이어갔다.
[안준호 기자]
[
네이버 메인에서 조선일보 받아보기
]
[
조선닷컴 바로가기
]
[
조선일보 구독신청하기
]
- Copyrights ⓒ 조선일보 & chosun.com, 무단 전재 및 재배포 금지 -",2019-03-02 03:10:15,조선일보,https://n.news.naver.com/mnews/article/023/0003430408?sid=101,수출입동향
10월 수출입동향 발표,"(세종=연합뉴스) 이진욱 기자 = 1일 정부세종청사 산업통상자원부에서 김선민 무역투자실장이 10월 수출입동향을 발표하고 있다. 2018.11.1
cityboy@yna.co.kr
▶뭐하고 놀까? #흥이 연극티켓 쏜다~!
▶뉴스가 보여요 - 연합뉴스 유튜브
▶네이버 홈에서 [연합뉴스] 채널 구독하기",2018-11-01 11:59:40,연합뉴스,https://n.news.naver.com/mnews/article/001/0010440455?sid=101,수출입동향
9월 수출입 동향 브리핑하는 통상교섭본부장,"(세종=연합뉴스) 이진욱 기자 = 1일 오전 정부세종청사 산업통상자원부에서 김현종 통상교섭본부장이 9월 수출입 동향 관련 브리핑을 하고 있다. 2018.10.1
cityboy@yna.co.kr
▶뭐하고 놀까? '#흥'
▶뉴스가 보여요 - 연합뉴스 유튜브
▶네이버 홈에서 [연합뉴스] 채널 구독하기",2018-10-01 12:00:20,연합뉴스,https://n.news.naver.com/mnews/article/001/0010371517?sid=101,수출입동향
