title,content,published_at,media_name,url,keyword
[2보] 2월 소비자물가 2.0% 상승…6개월 연속 2%대,"(세종=연합뉴스) 이대희 안채원 기자 = 2월 소비자물가 상승률이 전월과 같은 2.0%를 기록했다. 6개월 연속 2%대다.
국가데이터처가 6일 발표한 '2월 소비자물가 동향'을 보면 지난달 소비자 물가 지수는 118.40(2020년=100)으로 1년 전보다 2.0% 올랐다.
소비자물가 상승률은 지난해 10·11월 2.4%에서 12월 2.3%, 지난 1월 2.0%로 내려온 뒤 지난달엔 같은 수준을 유지했다. 6개월 연속 2%대를 나타냈다.
석유류는 2.4% 하락하며 전체 물가를 0.09%포인트(p) 끌어내렸다. 작년 8월(-1.2%) 이후 6개월 만에 마이너스로 돌아섰다.
2월 소비자물가에는 최근 이란 사태로 들썩이고 있는 석유류 가격 인상은 반영되지 않은 상태다.
농축수산물은 1.7% 상승했다. 전월(2.6%)보다는 상승 폭을 줄였다.
농산물이 1.4% 내린 영향이다. 특히 채소(-5.9%)에서 하락 폭이 컸다. 다만 축산물은 지난해 8월(7.1%) 이후 6개월 만에 가장 높은 6.0% 상승률을 나타냈다.
서비스 물가는 2.6% 올랐다. 개인서비스가 3.5% 상승한 영향이다. 이는 2024년 1월(3.5%) 이후 최대 폭 상승이다.
자주 구매하는 품목으로 구성돼 체감 물가를 나타내는 생활물가지수는 1.8% 상승했다.
'밥상 물가'로 일컬어지는 신선식품지수는 2.7% 하락했다. 근원물가 지표인 농산물 및 석유류 제외 지수는 2.5% 상승했다.
경제협력개발기구(OECD) 기준 근원물가 지표인 식료품 및 에너지 제외 지수는 2.3% 상승했다.
2vs2@yna.co.kr",2026-03-06 08:00:08,연합뉴스,https://n.news.naver.com/mnews/article/001/0015941622?sid=101,물가 인상
[속보] 2월 소비자물가 2.0% 상승…전월 수준 유지,"2월 소비자물가 상승률이 전월과 같은 2.0%를 기록했다. 6개월 연속 2%대를 유지 중이다.
국가데이터처가 6일 발표한 ‘2월 소비자물가 동향’을 보면 지난달 소비자 물가 지수는 118.40(2020년=100)으로 1년 전보다 2.0% 올랐다.
소비자물가 상승률은 지난해 10·11월 2.4%에서 12월 2.3%, 지난 1월 2.0%로 내려온 뒤 지난달엔 같은 수준을 유지했다.
석유류는 2.4% 하락하며 전체 물가를 0.09%포인트(p) 끌어내렸다. 작년 8월(-1.2%) 이후 6개월 만에 마이너스로 돌아섰다.
2월 소비자물가에는 최근 이란 사태로 들썩이고 있는 석유류 가격 인상은 반영되지 않은 상태다.
농축수산물은 1.7% 상승했으나, 전월(2.6%)보다는 상승 폭을 줄였다. 이는 농산물이 1.4% 내린 영향이다. 특히 채소(-5.9%)에서 하락 폭이 컸다. 다만 축산물은 지난해 8월(7.1%) 이후 6개월 만에 가장 높은 6.0% 상승률을 나타냈다.
서비스 물가는 2.6% 올랐다. 개인서비스가 3.5% 상승한 영향이다. 이는 2024년 1월(3.5%) 이후 최대 폭 상승이다.
자주 구매하는 품목으로 구성돼 체감 물가를 나타내는 생활물가지수는 1.8% 상승했다.
‘밥상 물가’로 일컬어지는 신선식품지수는 2.7% 하락했다. 근원물가 지표인 농산물 및 석유류 제외 지수는 2.5% 상승했다.
경제협력개발기구(OECD) 기준 근원물가 지표인 식료품 및 에너지 제외 지수는 2.3% 상승했다.",2026-03-06 08:05:09,매일경제,https://n.news.naver.com/mnews/article/009/0005646063?sid=101,물가 인상
"구윤철 ""기름값 인상은 민생 좀 먹는 행위…행정조치 모두 활용""","국제유가 변동성이 높아지면서 국내 휘발유·경유 가격이 급등하자 구윤철 부총리 겸 재정경제부 장관(사진)이 “과도한 가격 인상으로 폭리를 취하는 것은 민생을 좀 먹는 몰염치한 행위”라고 강하게 비판했다. 구 부총리는 휘발유 최고가격 지정을 포함해 가능한 모든 행정조치를 활용하겠다고 경고했다.
구 부총리는 5일 ‘민생물가 특별관리 관계장관 TF 3차 회의’를 주재하고 중동 상황에 따른 에너지 가격동향 및 대응방안, 중동 상황에 편승한 시장교란행위 근절방안 등을 논의했다.
구 부총리는 이날 모두발언에서 “현재 국내 석유류 수급상황은 안정적”이라며 “우리나라는 국제 권고기준을 크게 상회하는 충분한 석유비축량을 보유하고 있다”고 말했다.
하지만 중동 상황에 따른 불안 심리로 주유 수요가 늘어나자 기름값은 급등하고 있다. 한국석유공사 유가정보시스템 오피넷에 따르면 이날 오후 3시 기준 전국 평균 휘발유 가격은 L당 1821원으로 집계됐다. 전국 평균 휘발유 가격이 1800원 선을 넘긴 건 2022년 8월 이후 약 3년 7개월 만이다.
구 부총리는 “국제 가격의 국내 반영 시차 등을 감안할 때, 아직 국내 가격에 실질적 영향을 줄 시점은 결코 아니”라며 “이러한 상황에도 불구하고, 과도하게 가격을 인상해 폭리를 취하는 것은 민생을 좀 먹는 몰염치한 행위”라고 경고했다. 이어 “정부는 석유류 최고가격 지정 등을 포함해 가능한 모든 행정조치를 활용해 철저히 대응하겠다”고 강조했다.
현재 정부는 재경부, 산업부, 공정위, 국세청, 지방정부가 함께 범부처 석유시장점검반을 운영 중인데, 오는 6일부터는 석유관리원, 경찰청과도 협력해 월 2000회 이상 특별기획검사 실시할 계획이다.
구 부총리는 “시장은 자율이지만, 위기상황을 악용하는 매점매석이나 담합행위는 명백한 범죄행위”라며 “다른 민생밀접 품목도 집중점검하고, 법 위반행위 포착시 무관용원칙으로 엄단하겠다”고 말했다.",2026-03-05 15:25:18,한국경제,https://n.news.naver.com/mnews/article/015/0005258624?sid=101,물가 인상
"구윤철 ""석유류값 인상 몰염치…최고가 지정, 신속 검토해달라""","민생물가 특별관리 관계장관 TF…""내일부터 월 2천회 특별기획검사""
(세종=연합뉴스) 이준서 기자 = 구윤철 부총리 겸 재정경제부 장관은 5일 중동 사태와 관련, 일부 석유류 가격의 과도한 인상이 포착됐다면서 ""정부는 최고가격 지정 등을 포함해 가능한 모든 행정조치를 활용해 철저히 대응하겠다""고 밝혔다.
산업통상부 등에는 석유사업법상 석유판매가격 최고액 지정을 신속히 검토해달라고 당부했다.
구 부총리는 이날 오후 정부서울청사에서 주재한 '민생물가 특별관리 관계장관 태스크포스'(TF) 3차 회의에서 ""국제가격의 반영 시차 등을 감안할 때 아직 국내 가격에 실질적 영향을 줄 시점이 결코 아닌데도, 과도하게 가격을 인상해 폭리를 취하는 것은 민생을 좀먹는 몰염치한 행위""라며 이같이 언급했다.
그러면서 ""정부는 석유류에 대한 재경부·산업부·공정위·국세청·지방정부 등 범부처석유시장점검반을 운영하고 있다""며 ""내일(6일)부터는 석유관리원·경찰청·지방정부 등과도 협력해 월 2천회 이상 특별기획검사를 할 예정""이라고 설명했다.
구 부총리는 ""시장은 자율이지만 위기 상황을 악용하는 매점매석이나 담합행위는 명백한 범죄행위""라며 ""석유류 이외에 다른 민생밀접 품목도 공정위·국세청 등 관계부처 합동으로 집중적으로 점검하고, 법 위반행위가 포착되면 무관용 원칙으로 엄단하겠다""고 강조했다.
국내 석유류 수급에 관해선 ""안정적인 상황""이라며 ""우리나라는 국제 권고기준을 크게 상회하는 충분한 석유비축량을 보유하고 있다""고 말했다.
jun@yna.co.kr",2026-03-05 15:26:20,연합뉴스,https://n.news.naver.com/mnews/article/001/0015940456?sid=101,물가 인상
"대만, 중동 불안에 휘발유 가격 인상…원유 수급 불안 여파","(타이베이=연합뉴스) 김철문 통신원 = 미국과 이스라엘의 이란 공습으로 중동 정세가 불안한 가운데 대만 국영 에너지기업이 휘발유 판매가를 인상할 예정인 것으로 알려졌다.
6일 중국시보와 연합보 등 대만언론은 소식통을 인용해 대만중유공사(CPC)가 내주 무연휘발유와 경유의 판매 가격을 각각 리터당 2.1 대만달러(약 97원), 2.2 대만달러(약 102원) 이상 인상할 계획이라고 보도했다.
소식통은 호르무즈 해협 봉쇄로 인한 원유 수급 불안으로 가격 인상이 불가피하다며 중동 정세 불안이 장기화할 경우 내달부터 액화천연가스(LNG) 판매가와 전기요금 인상 요인으로도 작용할 가능성이 높다고 지적했다.
이와 관련, 궁밍신 대만 경제부장(장관)은 전날 경제부와 7대 산업과의 관련 회의에서 원유 비축분이 100일분 이상이라며 ""유가가 오른다고 하더라도 일정한 범위에 있을 것""이라고 강조했다.
그러면서 전기요금 인상 여부에 대해서는 소비자 단체, 학계 전문가, 정부 대표 등으로 구성된 전기요금심의위원회에서 결정한다면서 물가안정을 위해 노력할 것이라고 말했다.
궁 부장은 이달 대만에 도착할 예정인 LNG 운반선 30척 가운데 10척은 카타르, 나머지 20척은 미국과 호주에서 출발했다고 전했다.
또한 경제부는 비상시 석탄 화력발전을 고려하고 있다는 일부 언론 보도와 관련해 최근 비축용 전력시설로 전환된 남부 가오슝 싱다발전소의 화력발전기 1∼4호기를 비상시 전력 공급용으로 가동할 수 있다고 설명했다.
jinbi100@yna.co.kr",2026-03-06 14:02:54,연합뉴스,https://n.news.naver.com/mnews/article/001/0015942563?sid=104,물가 인상
"제주도, 물가안정 종합상황실 운영…에너지 가격 감시 강화","(제주=연합뉴스) 고성식 기자 = 제주도는 도내 에너지 비축 현황을 긴급 점검하고 특별물가안정대책 종합상황실을 운영해 석유류와 가스 판매가격 모니터링 체계를 가동했다고 5일 밝혔다.
이는 중동 사태 등으로 도내 에너지 가격 폭등 장기화에 대비한 조처다.
제주도는 실제 수급 여건과 무관하게 국제 원자재 가격 상승을 빌미로 한 생필품, 공산품 등의 가격을 인상하는 행위에 대해 감시 체계를 가동하고 가격이 과도하게 상승할 경우 관련 기관과 공조해 즉각 대응하기로 했다.
또 특별물가안정대책 종합상황실을 통해 도내 주요 생활물가와 유가 동향에 대한 상시 모니터링을 강화하고 가격 담합 신고센터도 운영할 계획이다.
4일 기준 도내 주요 에너지 재고율은 가정용 도시가스(LNG) 62.5%, 가정용 프로판(LPG) 82.5%로 높은 수준을 유지하고 있다.
하지만 난방용 등유와 자동차용 휘발유 및 경유는 재고율이 각각 24.2%, 25.3%, 33.7%로 상대적으로 낮은 수준이다.
제주도는 최근 기상 악화로 인한 운반선 운항 차질에 따른 것으로 유통 재고 정상화가 곧 이뤄질 예정이라고 밝혔다.
유가 정보 서비스(오피넷)에 의하면 4일 기준 제주지역 석유 판매가격은 ℓ당 휘발유 1천786.94원, 경유 1천801.83원, 실내 등유 1천370.76원이다.
이는 2월 27일 대비 휘발유 4.86%, 경유 10.21%, 실내 등유 6.04% 가격이 올랐다. 이 중 경유 상승 폭은 166.85원으로, 전국 평균 141.08원보다 높은 수준이다.
제주도는 석유 판매 가격 상승으로 농기계·어선·화물차 등 1차산업과 물류 분야의 비용 부담이 늘어날 것으로 전망했다.
koss@yna.co.kr",2026-03-05 16:01:53,연합뉴스,https://n.news.naver.com/mnews/article/001/0015940578?sid=101,물가 인상
"유럽, 이번엔 중동발 에너지 위기 맞나…금리인상 전망도(종합)","가스값 이틀새 배로 폭등…이란 사태에 스태그플레이션 우려
(베를린=연합뉴스) 김계연 특파원 = 미국·이스라엘과 이란의 무력 충돌로 유럽 에너지 위기가 재발할 수 있다는 우려가 커지고 있다. 물가가 오름세로 돌아설 것이라는 전망에 올해 금리인상 관측까지 나온다.
필리프 레인 유럽중앙은행(ECB) 수석이코노미스트는 3일(현지시간) 영국 일간지 파이낸셜타임스(FT) 인터뷰에서 ""에너지 가격 급등은 단기적으로 물가에 상방 압력을 가한다""며 ""이같은 분쟁이 경제활동에도 부정적 영향을 미칠 것""이라고 말했다.
그는 변동성이 큰 에너지 가격을 제외한 물가 상승률이 여전히 ECB 목표치 2.0％보다 높다면서 ""지금은 어느 정도 인플레이션 위험을 무릅쓸 만한 환경이 아니다""라고 덧붙였다.
유로존(유로화 사용 21개국) 2월 소비자물가 상승률은 전년 대비 1.9％로 목표치를 약간 밑돌았다. 그러나 에너지를 제외한 물가 상승률은 2.4％였다.
유럽에서는 2022년 우크라이나 전쟁 발발로 에너지 위기를 겪으면서 물가가 폭등한 바 있다. 이후 물가 안정 역시 에너지 가격 하락이 주도했다. 최근 이란이 미국과 이스라엘에 맞서 주요 원유 수송로인 호르무즈 해협을 봉쇄하겠다고 위협하면서 에너지 위기 우려가 다시 커졌다.
유럽 국가들은 노르웨이 등 일부를 제외하고 대부분 원유와 천연가스를 수입에 의존해 에너지 가격 변동성에 특히 취약하다. ECB는 2023년 12월 발표한 시나리오에서 호르무즈 해협의 석유와 천연가스 운송이 3분의 1 차단되면 국제유가가 당시 배럴당 80달러에서 50％ 넘게 오른 130달러에 이를 것으로 전망했다.
미국 투자은행 모건스탠리는 국제유가가 배럴당 10달러 오른 상태를 유지하면 유로존 물가가 0.4％포인트 더 뛰고 경제성장률은 0.15％포인트 내려갈 것으로 내다봤다.
이같은 시나리오는 전날 국제유가와 천연가스 가격이 동시에 급등하면서 현실화할 가능성이 커지고 있다.
유럽 가스거래 허브인 네덜란드 TTF거래소에서 천연가스 4월물은 이란 공습 이전 ㎿h(메가와트시)당 31.96유로에서 이날 낮 한때 63.75유로로 2거래일 만에 배로 뛰었다.
인플레이션 우려에 ECB가 정책금리를 추가로 내릴 것이라는 기대가 사라지고 금리인상 가능성마저 제기됐다. 블룸버그통신에 따르면 이날 시장은 ECB의 금리인상 가능성을 60％ 이상으로 봤다. 지난달 27일 금리인하 관측은 40％였다.
레인 이코노미스트의 발언이 스태그플레이션(고물가 속 경기침체) 경고로 받아들여진 데다가 이날 발표된 유로존 소비자물가 상승률이 1월보다 0.2％포인트 오르면서 이같은 전망을 부추겼다. 시장에서는 인플레이션 우려에 정책금리 전망을 잘 따라가는 단기물을 중심으로 각국 국채 금리가 이틀 연속 급등했다. 크리스틴 라가르드 ECB 총재는 지난달 초 통화정책회의 때만 해도 ""유로화 강세가 인플레이션을 현재 예상보다 낮출 수 있다""며 물가 하방 리스크를 경계했었다.
시장은 미국의 군사작전이 얼마나 길어질지 주시하고 있다.
독일 베렌베르크은행 분석가 홀거 슈미딩은 ""트럼프(미국 대통령)가 국내에서 자신에게 불리하게 작용하는 에너지 가격 급등을 막기 위해 모든 노력을 다할 것""이라며 가격 상승에 단기에 그칠 것이라고 전망했다. 블룸버그는 ""앞으로 4주 안에 유럽 경제가 위기를 맞을지, 회복 과정의 일시적 장애에 그칠지 결정될 것""이라고 봤다. 트럼프 대통령은 전날 이란과 전쟁에 4∼5주가 걸릴 것으로 예상했다고 말했다.
dada@yna.co.kr",2026-03-04 01:23:05,연합뉴스,https://n.news.naver.com/mnews/article/001/0015935842?sid=104,물가 인상
서울 기름값 11년만에 최고치...에너지·환율 부담에 물가 비상,"중동 사태 이후 국내 기름값과 액화천연가스(LNG) 가격 등이 급등하면서 전반적인 물가 상승 압력이 커지고 있다.
6일 한국석유공사 유가정보시스템 오피넷에 따르면 오후4시 기준 서울 평균 휘발유 가격은 L당 1930.52원으로 전날보다 41.45원 상승했다. 지난 4일 1800원대(1842.55원)를 돌파했는데 불과 이틀 만에 1900원 선에 올랐다. 서울 휘발유가 1900원대에 진입한 건 2022년 8월 이후 약 3년 7개월 만이다. 2014년 8월22일(1929.82원) 이후 11년여 만에 최고치다. 전국 휘발유 가격(1871.83원)도 1900원에 가까워지고 있다. 지난달 28일 이란 전쟁 발발 직후 6일간 179원가량 급등했다.
경유 가격도 서울은 58.79원 상승한 1954원, 전국은 57.13원 뛴 1887.38원으로 집계됐다. 특히 경유 가격이 휘발유를 추월한 건 전국 기준으로 2023년 2월 이후 약 3년 만이다. 경유를 많이 쓰는 화물차 운전자 등 물류업 종사자들의 고충이 더 깊어지고 있다는 의미다.
기름값뿐 아니라 액화천연가스(LNG) 가격도 덩달아 뛰면서 전기요금 상승 압력도 커졌다. 한국ㆍ일본ㆍ중국 등의 천연가스 가격 지표인 동북아 LNG 선물 가격(JKM)은 5일(현지시간) 기준 MMBtu(열량 단위)당 15.49달러로 전일보다 2.58% 올랐다. 이란 전쟁 발발 직전인 지난달 27일 대비로는 44.4% 급등했다. 같은 기간 원유 가격 상승 폭의 2배 수준이다.
한국은 2024년 기준 전체 발전량의 약 28%를 LNG 발전으로 충당하고 있다. 러시아ㆍ우크라이나 전쟁으로 LNG 평균 가격이 MMBtu당 2021년 15.04달러에서 2022년 34.24달러로 두 배 이상 오르자 같은 기간 SMP(도매 전력가격)도 ㎾h당 94.3원에서 196.7원으로 급등한 바 있다. 한전 관계자는 “LNG 가격은 1~2개월, 유가는 5개월 정도의 시차를 두고 전기요금 원가에 반영된다”고 말했다.
여기에 환율 부담까지 겹친 상황이다. 이날 서울 외환시장에서 원ㆍ달러 환율은 전날보다 8.3원 오른(원화가치는 하락) 1476.4원으로 마감했다. 원유 수입 대금을 달러로 결제해야 하는 만큼, 국제 유가 상승기에 원화 가치가 하락하면 국내 수입 물가 충격은 배가 된다. 통상 국제유가가 10% 오르면 국내 소비자물가는 0.1~0.2%포인트 상승하는 데 여기에 환율 효과가 더해지면 체감 물가 압력은 더 커질 수 있다는 얘기다.
최근 국내 물가 지표가 안정적인 흐름을 보여왔지만 안심하기 어려운 이유다. 이날 국가데이터처가 발표한 2월 소비자물가 상승률은 전월과 같은 2.0%로 6개월 연속 2%대를 기록했다. 중동 사태 이후 국내 주유소 기름값 상승세는 아직 반영되지 않은 지표다. 이두원 데이터처 경제동향통계심의관은 “지난달 28일 중동 상황 이후 최근 3∼4일동안 휘발윳값이 크게 상승했다”며 “이는 3월 물가지표에 반영될 것으로 예상한다”고 말했다.
정부는 우선 국민적 공분을 사고 있는 국내 유가 상승세부터 진정시킨다는 방침이다. 사문화되다시피 했던 최고 가격 지정제까지 거론하며 업계를 압박하고 있다. 유종별ㆍ지역별 최고가격을 지정하고, 이를 어긴 사업자에겐 과징금을 부과하는 방안을 적극 검토 중이다. 이날부터 범부처 합동 대응반이 직접 주유소를 찾아 현장 가격을 점검하고 과도한 인상 행위도 단속하고 나섰다.
그간 정유ㆍ주유업계가 전쟁을 틈타 과도한 이윤을 남기려 하는 것 아니냐는 불만이 적잖았다. 이날 서울의 한 주유소를 찾은 김모(43)씨는 “국제 유가가 내리는 추세일 땐 과거에 비싸게 수입했다는 핑계로 국내 판매를 천천히 내리지 않느냐”며 “값을 올릴 때만 전광석화처럼 빠르니 소비자가 그 충격을 다 떠안게 되는 것 같다”고 분통을 터뜨렸다.
구윤철 부총리 겸 재정경제부 장관은 이날 실무당정협의에서 ""(중동 사태가) 오래가면 문제가 있어서 대체 수입선을 다변화하는 등의 부분까지 포함해서 대책을 마련 중""이라며 ""국가적 위기상황을 악용해 (기름값) 폭리를 취하는 행위는 절대 용납 않겠다는 각오""라고 말했다.
한편 정유업계는 책임 떠넘기기에 급급한 모양새다. 주유소들은 정유사가 공급가를 올린 영향이라고 주장한다. 반면 정유사는 개별 주유소가 재고 확보차 소비자 가격을 인상하는 것까지 통제하긴 어렵단 입장이다.",2026-03-06 17:55:16,중앙일보,https://n.news.naver.com/mnews/article/025/0003507337?sid=101,물가 인상
"""호르무즈 봉쇄 장기화시 미국 물가 0.8%p 상승""","블룸버그 이코노믹스 추정
""연준 금리인하에 신중 요인""
(서울=연합뉴스) 황정우 기자 = 미국·이스라엘과 이란 간 전쟁으로 호르무즈 해협 봉쇄가 장기화할 경우 올해 연말까지 미국의 물가상승률을 약 0.8%포인트 높일 것이라는 분석이 나왔다.
3일(현지시간) 블룸버그 통신에 따르면 블룸버그 이코노믹스가 중동 지역 에너지 시설이 훼손되고 호르무즈 해협 봉쇄가 장기화할 경우 국제 유가가 전쟁 이전보다 8% 상승해 배럴당 108달러까지 치솟고, 이런 수준이 올해 4분기까지 지속되는 '심각한' 시나리오를 가정한 결과, 이 같은 분석이 나왔다.
전 세계 원유 공급의 약 20%가 호르무즈 해협을 통과하는 데 공급이 1% 감소할 때마다 국제 유가가 4% 상승하는 것으로 추정했다.
블룸버그 이코노믹스는 연말까지 물가상승률이 약 0.8%포인트 추가 상승하면 물가상승률이 3%를 넘어선다는 뜻으로, 연방준비제도(Fed·연준)를 금리 인하에 신중해지도록 만드는 요인이라고 설명했다.
만일 기대 인플레이션이 불안정해지는 상황까지 겹치면 통화정책 방향은 오히려 금리 인상 쪽으로 기울 수 있다고 봤다.
또 유로존의 경우 물가상승률이 약 1.1%포인트 추가 상승하는 압박을 받으며 기대 인플레이션까지 높아지면 유럽중앙은행(ECB)이 금리 인하를 연기하거나 오히려 금리를 올려야 할 수도 있다고 판단했다
전체 원유 수입에서 이란과 베네수엘라 원유 수입 비중이 높은 중국의 경우 배럴당 108달러 수준의 국제 유가가 연말까지 지속될 경우 인플레이션이 약 0.8%포인트 상승할 것으로 분석됐다.
블룸버그 이코노믹스는 에너지 인프라에 대한 추가적인 대규모 공격이나 호르무즈 해협의 장기간 봉쇄가 없는 가운데 교전만 이어지는 덜 극단적인 시나리오에서는 국제 유가가 약 80달러 수준에서 움직이고, 이는 미국 물가상승률을 약 0.3%포인트, 유로존의 물가상승률을 약 0.5%포인트 각각 높일 것으로 분석했다.
이 경우 연준과 ECB가 통화정책 기조를 바꾸지 않을 여지가 있다고 판단했다.
도널드 트럼프 대통령이 호르무즈 해협을 지나는 유조선에 군사 보호를 제공하고, 걸프 지역 에너지 운송 선박 등에 대해 미국 국제금융개발공사(DFC)를 통해 보험·보증을 합리적 가격에 지원하겠다고 밝혔지만, 이란의 드론 집단 공격이 몇 차례만 성공해도 호르무즈 해협을 사실상 폐쇄 상태로 유지하기에 충분하다고 블룸버그는 지적했다.
한편 시카고상품거래소(CME) 페드워치툴에 따르면 연방기금금리 선물시장은 6월까지 미국의 기준금리가 동결될 확률을 58.1%로 반영했다. 전장 마감 무렵의 54.1%에서 상승했다.
jungwoo@yna.co.kr",2026-03-04 10:23:21,연합뉴스,https://n.news.naver.com/mnews/article/001/0015936475?sid=104,물가 인상
기름값 폭등에 ‘암행 주유차’ 뜬다…경남 주유소 과도 인상 잡는다,"중동 사태 후 경유 230원·휘발유 131원 급등
가격 안정될 때까지 점검 “도민 부담 최소화”
경상남도가 중동 사태 이후 국제유가가 연일 상승하면서 기름값이 급등하자 특별 점검에 나선다.
경남도는 범정부 합동점검단에 참여해 중동 사태 발발 이전 대비 가격을 과도하게 올린 주유소에 대한 특별 점검을 6일부터 시행한다. 지난 5일 기준 경남의 기름값은 2월 28일과 비교해 휘발유는 131원, 경유는 230원 올랐다.
점검 대상은 2월 28일 대비 과도한 가격 상승이나 소비자 신고 다수 접수 등 고위험군 주유소로, 비노출 검사 차량을 이용한 암행 단속을 실시한다.
도는 시군과 함께 국내 석유제품 가격 상승이 도민 부담을 가중하고 전반적인 물가 인상으로 이어질 가능성을 고려해 주유소 업계에 가격 상승 자제를 요청할 예정이다.
가격표시제 위반 여부 등 석유 가격 안정화를 위한 이번 특별 점검은 가격이 안정화될 때까지 진행할 계획이다.
권대혁 경남도 에너지산업과장은 “최근 석유 가격 급등으로 도민의 우려가 큰 상황”이라며 “석유 업계의 적극적인 협조를 통해 중동 정세 불안이 도내 석유 가격에 미치는 영향이 최소화되도록 총력을 다하겠다”고 말했다.
“기름값이 사람 잡는다?” 정부의 주유소 ‘패가망신’ 선포, 그 뒷이야기",2026-03-06 13:18:13,서울경제,https://n.news.naver.com/mnews/article/011/0004596465?sid=102,물가 인상
