title,content,published_at,media_name,url,keyword
폭염에 채솟값 한달새 30%↑…8월 소비자물가 1.4% 상승(종합),"시금치 128%·배추 71% 전월대비 폭등…누진구간 조정으로 전기요금 16.8%↓
물가 상승률, 11개월째 1%대
(세종=연합뉴스) 이세원 이대희 기자 = 소비자물가가 11개월 연속으로 1%대 상승률을 유지했다.
'역대급' 폭염 영향으로 채소류를 중심으로 한 농산물 가격이 급등했지만, 누진제 구간 조정으로 전기요금이 내린 여파다.
통계청이 4일 공개한 8월 소비자물가 동향을 보면 지난달 소비자물가지수는 1년 전보다 1.4% 상승했다.
소비자물가지수 전년 동월 대비 상승률은 작년 9월 2.1％에서 10월 1.8％로 낮아진 이후 11개월째 1％대에 머물고 있다.
직전에 가장 오래 2% 미만에 머문 기록은 4년 2개월이다. 2012년 11월∼2016년 12월 소비자물가 상승률이 0.4∼1.7％에서 움직였다.
세부적으로 보면 상품은 1.3% 올라 전체 물가를 0.59%포인트 높였다.
특히 석유류는 1년 전보다 12.0% 뛰며 전체 물가를 0.52%포인트 끌어올렸다. 경유가 13.4%, 휘발유가 11.0% 올랐다.
폭염에 따라 농산물 가격도 1년 전보다 7.0% 올라 전체 물가를 0.33%포인트 올리는 효과를 냈다.
특히 쌀(33.4%), 고춧가루(44.2%), 수박(31.1%), 복숭아(29.0%), 무(24.4%), 시금치(22.0%) 등이 크게 올랐다.
전달(7월)과 비교하면 채소 가격은 무려 30.0%나 올랐다. 이는 2016년 9월 33.2% 이후 최대 상승 폭이다.
전달과 비교하면 시금치(128.0%), 배추(71.0%), 무(57.1%), 파(47.1%), 상추(40.5%), 양배추(85.5%) 등이 크게 올랐다.
다만 전기·수도·가스는 1년 전보다 8.9% 내렸다.
7∼8월 누진제 구간 조정에 따른 한시적 효과로 전기료가 16.8% 하락한 영향이다. 전기료는 전체 물가를 0.28%포인트 내리는 효과를 냈다.
이번엔 7월 전기요금 조정분이 반영된 것으로, 8월 조정 효과는 9월 소비자물가지수에 나타난다.
정부는 지난달 폭염 대책으로 주택용 전기요금 누진제 1·2구간 상한선을 각 100㎾h(킬로와트시)씩 올렸다. 7∼8월 한시 완화 영향으로 정부는 2구간 이상에 속한 1천512만 가구의 전기요금이 평균 1만원 내릴 것으로 예상했다.
서비스 물가는 1.4% 올라 전체 물가를 0.80%포인트 높였다.
특히 개인 서비스 요금은 2.4% 상승, 전체 물가를 0.77%포인트 올리는 효과를 냈다.
외식은 2.6%, 외식외는 2.2% 각각 올랐다.
가사도우미료가 11.2% 뛰었고, 외식 생선회(4.7%), 구내식당식사비(3.4%)도 1년 전보다 오름폭이 컸다.
자주 사고 지출 비중이 큰 141개 품목을 토대로 작성해 체감 물가를 보여주는 '생활물가지수'는 작년 동월 대비 1.3％ 올랐다.
기상 조건이나 계절에 따라 가격 변동이 큰 어류·조개·채소·과실 등 50개 품목을 기준으로 한 '신선식품지수'는 3.2％ 뛰었다.
장기 추세를 파악하기 위해 작성하는 '농산물 및 석유류 제외지수'는 0.9％ 상승했다.
경제협력개발기구(OECD) 회원국과 물가상승률을 비교할 수 있는 '식료품 및 에너지 제외지수'(근원물가)는 1.0% 올랐다.
김윤성 통계청 물가동향과장은 ""지난달 폭염 영향으로 농산물을 중심으로 물가가 상승했지만 전기료 누진제 구간 조정에 따른 한시 효과로 물가 상승률이 1%대를 유지했다""고 말했다.
폭염에 시금치가격 한달새 128％↑…8월 소비자물가 1.4％ 상승 / 연합뉴스 (Yonhapnews)
2vs2@yna.co.kr
▶뭐하고 놀까? '#흥'
▶뉴스가 보여요 - 연합뉴스 유튜브
▶네이버 홈에서 [연합뉴스] 채널 구독하기",2018-09-04 08:35:43,연합뉴스,https://n.news.naver.com/mnews/article/001/0010319704?sid=100,소비자물가
전기료 낮춰 고삐풀린 물가 잡았다지만…,"폭염에 채솟값 한달새 30%↑
석유류 등 고공행진 했지만 한시적 전기세 인하 정책에 8월 전체물가 1.4% 상승 그쳐
시금치·배추·무·상추 급등…추석 차례상 물가 `빨간불`
지난달 사상 최악의 폭염으로 인해 채소·과일 가격이 급등했지만 전체적인 소비자물가는 1%대 상승에 머물렀다. 정부의 한시적인 전기료 인하에다 지난해부터 계속돼 온 통신비 인하가 물가 상승분을 상쇄했기 때문이다. 농산물 가격이 고공행진을 계속함에 따라 추석 차례상 차리기에 부담이 커질 것으로 보인다.
4일 통계청이 발표한 '8월 소비자물가 동향'에 따르면 지난달 소비자물가지수는 지난해 같은 기간보다 1.4% 상승하며 2017년 10월 이후 11개월 연속 1%대를 유지했다. 전월 대비로는 0.5% 올랐다. 장보영 기획재정부 물가정책과장은 ""폭염 등 영향으로 농산물 가격이 강세를 보였으나 전기요금 인하 효과 등으로 전체 소비자물가는 안정세""라고 설명했다.
지난달 한반도를 덮친 폭염이 농산물 작황 상태를 악화시켜 가격이 크게 올랐다. 특히 채소류는 전월 대비 30%나 급등했다. 고랭지 밭의 기온 상승으로 양배추 가격은 무려 86% 올랐고, 배추(71%) 무(57.1%) 파(47.1%) 상추(40.5%) 등도 크게 상승했다. 시금치 가격은 한 달 사이 두 배 이상인 128%나 급등했다.
다만 전년 동월 대비로 보면 채소류 물가는 2.2% 오르는 데 그쳤다. 전월 대비상대적으로 적게 오른 이유에 대해 김윤성 통계청 물가동향과장은 ""지난해 여름 역시 폭염과 폭우로 인해 채소류 가격이 크게 상승했다""며 ""이 같은 기저효과 영향으로 전년 동월 대비로는 채소류 가격이 우리가 체감하는 것보다 적게 오른 것""이라고 설명했다.
지난해 8월 채소류 가격은 전년 동월 대비 22.5%, 전월 대비로는 25.9% 급등한 바 있다. 전년 동월 대비로 채소류를 포함한 농산물 가격은 7.0%(전월 대비 14.4%) 올랐다.
석유류 가격 역시 물가 상승을 부추겼다. 석유류는 1년 전보다 12.0%나 뛰었다. 경유가 13.4%, 휘발유가 11.0% 올랐다. 최근 국제 유가가 보합세이긴 하지만 전년 대비 높은 수준을 유지하고 있는 점이 석유류 가격 상승에 영향을 끼쳤다.
농산물과 석유류의 가파른 상승세에도 물가가 비교적 안정적으로 유지된 이유는 전기요금과 통신비에 있다.
전체 물가를 1.4% 끌어올리는 데 품목성질별 분류 기준으로 농산물은 0.33%포인트, 석유류는 0.52%포인트나 기여했다. 반면 전기료는 전체 물가를 0.28%포인트 내리는 효과를 가져왔다. 지난 7~8월 정부가 전기료 누진제 구간을 한시적으로 조정한 전기요금 인하 정책으로 인해 지난 8월 전기료가 전년 동월 대비 16.8% 하락했기 때문이다. 지출목적별 분류 기준으로 보면 통신비도 물가를 0.09%포인트 끌어내렸다. 정부의 통신비 인하 정책에 따라 통신사들이 전체 요금이 낮아지는 각종 요금제를 선보인 효과로 보인다.
한시적인 전기료 인하로 전체 소비자물가가 안정세를 보였으나 이는 결국 국민 세금으로 물가를 억누르는 행위라는 지적도 제기된다. 홍성일 한국경제연구원 경제정책팀장은 ""물가 안정을 위해 공공 물가를 낮추는 것은 서민들의 물가 부담을 나중으로 미루는 것밖에 되지 않는다""고 지적했다.
농산물 가격이 오름세를 지속하자 추석 차례상 물가에도 비상이 걸렸다. 한국소비자단체협의회에 따르면 올해 추석 차례상 비용은 약 30만원(4인 가족 기준)으로 지난해(24만9000원)보다 20% 더 들 것으로 예측되고 있다. 정부는 추석 민생안정대책으로 농산물, 축산물, 임산물, 수산물 등 14개 품목에 대한 공급을 확대해 성수품 가격을 안정시킬 계획이다.
[연규욱 기자]
▶뉴스 이상의 무궁무진한 프리미엄 읽을거리
▶아나운서가 직접 읽어주는 오늘의 주요 뉴스
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]",2018-09-04 17:49:50,매일경제,https://n.news.naver.com/mnews/article/009/0004213025?sid=101,소비자물가
농산물 가격 급등…부산 소비자물가 지난달 1.8% 올라,"(부산=연합뉴스) 박창수 기자 = 폭염에 이은 집중 강우로 농산물 가격이 급등하면서 8월 부산지역 소비자물가가 1.8% 상승했다.
동남통계청이 4일 발표한 소비자물가 동향을 보면 8월 부산의 소비자물가는 지난해 같은 달과 비교해 1.8%, 전달과 비교해 0.4% 각각 올랐다.
같은 기간 1.4%와 0.5% 오른 전국 평균보다 상승 폭이 컸다.
시금치(94.3%), 배추(82.0%), 무(61.8%), 파(49.0%), 양배추(115.7%) 등 농산물 가격 상승이 물가 상승을 주도했다. 이 때문에 신선식품 지수는 같은 기간 4.7% 상승했다.
수입 쇠고기와 돼지고기 가격이 지난해 같은 달과 비교해 각각 8.1%와 4.7% 내렸지만 농산물 가격 급등으로 전체 농·축·수산물 가격은 4.8% 올랐다.
공업제품은 경유 가격 상승으로 2.0%, 서비스도 1.9% 각각 올랐다.
도시가스와 전기료 인하로 전기·수도·가스요금은 같은 기간 8.4% 하락했다.
pcs@yna.co.kr
▶뭐하고 놀까? '#흥'
▶뉴스가 보여요 - 연합뉴스 유튜브
▶네이버 홈에서 [연합뉴스] 채널 구독하기",2018-09-04 09:12:45,연합뉴스,https://n.news.naver.com/mnews/article/001/0010319788?sid=101,소비자물가
8월 소비자물가 1.4%↑…11개월째 1%대 상승률(1보),"- 통계청 8월 소비자물가 동향 -
▶뭐하고 놀까? '#흥'
▶뉴스가 보여요 - 연합뉴스 유튜브
▶네이버 홈에서 [연합뉴스] 채널 구독하기",2018-09-04 08:00:01,연합뉴스,https://n.news.naver.com/mnews/article/001/0010319656?sid=100,소비자물가
11개월째 물가 1% 올랐는데…추석물가 고공행진,"11개월째 물가 1% 올랐는데…추석물가 고공행진
[뉴스리뷰]
[앵커]
소비자물가가 11개월째 작년대비 1%대의 완만한 오름세를 보이고 있지만 기록적인 폭염으로 채솟값은 지난달에 비해 급등했습니다.
추석을 앞두고 소비자들이 차례상 차리기가 막막한 가운데 정부는 성수품을 중심으로 추가 공급 등 대응에 나섰습니다.
이동훈 기자입니다.
[기자]
대형마트에 소비자들이 채소 진열대 앞에서 물건을 집었다 놓기를 반복합니다.
당장 차례상 장보기를 해야하는 것은 아니지만 추석을 앞두고 오른 농산물값에 걱정이 이만저만이 아닙니다.
<서주연 / 서울 중구> ""아이들이 있으니까 채소는 사야 되는 필수품인데 많이 오른 것 같아서 부담스럽고요. 앞으로 추석도 다가오는데 차례상 차리려고 채소 사는 것도 부담스러울 것 같습니다.""
월별 소비자물가는 11개월째 지난해 같은 달보다 1%대로 높아지고 있지만 농축수산물은 이번달 3.5%나 올랐습니다.
그중에서도 채소 가격이 크게 올랐습니다.
대형마트에선 무 한 개가 3,000원대, 배추 한 포기가 6,000원대에 팔리고 있습니다.
채소값이 지난달과 비교해 무려 30%나 오른 겁니다.
수산물도 지난해보다 6% 올랐고 그중 차례상에 오르는 조기도 소폭 올라 부담을 더하고 있습니다.
정부는 농수산물 성수품 14종 공급량을 늘릴 예정입니다.
<장보영 / 기획재정부 물가정책과장> ""배추 3,000톤, 무 1,000톤을 긴급 수매하고 전국 농협매장을 통해서 할인판매를 시행합니다. 그리고 추석 성수품도 평시 대비해서 평균 1.4배 확대해서 공급할 예정입니다.""
기록적인 폭염에 최근 폭우까지 겹치면서 채솟값 상승세는 당분간 이어질 것으로 보입니다.
연합뉴스TV 이동훈입니다.
yigiza@yna.co.kr
연합뉴스TV : 02-398-4441(기사문의ㆍ제보) 카톡/라인 jebo23
▶ 연합뉴스TV 네이버 채널 구독
▶ 생방송 시청
▶ 대한민국 뉴스의 시작, 연합뉴스TV 앱 다운받기",2018-09-04 21:13:04,연합뉴스TV,https://n.news.naver.com/mnews/article/422/0000336691?sid=161,소비자물가
팍팍해진 서민생활...소득은 줄고 물가는 오르고,"[한국경제TV 박준식 기자]
<앵커>요즘 장보기가 무섭다는 말들 많이 하십니다. 실제로 채소류 등을 포함한 생활물가가 크게 오른 것으로 조사됐습니다. 소득은 늘지 않는데 물가가 올라 지출이 커지면서 서민들의 생활이 더 각박해지고 있습니다. 박준식 기자의 보도입니다.
<기자>지난 8월. 소비자물가가 1%대 상승하며 안정적인 모습을 보였지만 생활물가는 크게 올랐습니다.
통계청이 4일 발표한 '8월 소비자물가 동향'에 따르면 지난달 소비자물가지수는 1년 전보다 1.4% 상승했습니다.
유가 인상으로 석유류의 가격이 12% 오르며 전체 물가를 끌어 올렸습니다.
계속된 폭염과 폭우에 농산물 가격도 7% 올랐습니다.
1.5kg 기준 무의 가격은 3,742원으로 한달 만에 1,200원 넘게 올랐습니다.
배추는 한달 사이 55% 가까이 비싸졌고 고등어와 오징어 등 생선류의 가격 상승세도 계속됐습니다.
다만 7월과 8월 누진제 구간 조정에 따른 효과로 전기료가 16.8% 하락하며 전체 물가 하락을 이끌었습니다.
이에 반해 소득 감소와 소비 위축은 더욱 뚜렷해졌습니다.
2분기 실질소득 성장률은 마이너스 1.0%로, 작년 4분기 이후 2분기 만에 마이너스로 돌아섰습니다.
이같은 소득 감소는 자연스럽게 소비 감소로 이어졌습니다.
지난 2분기 민간소비는 190조5,805억원으로 1분기보다 0.3% 늘어나는데 그쳤습니다.
지난 2016년 4분기 최순실 국정농단 사태 이후 0.3%를 기록한 이후 가장 낮은 수준입니다.
생활물가 급등에 씀씀이는 커졌지만 소득은 오르지 않으면서 서민들의 소비 부진은 계속되고 있습니다.
한국경제TV 박준식입니다.
박준식 기자 parkjs@wowtv.co.kr
▶
No1. 경제/증권방송 보며 채팅하기
[유튜브]
[페이스북]
▶
대한민국 재테크 총집결 [한국경제TV 사이트 바로가기]
ⓒ 한국경제TV, 무단 전재 및 재배포 금지",2018-09-04 17:29:23,한국경제TV,https://n.news.naver.com/mnews/article/215/0000678668?sid=101,소비자물가
다음주 2분기 경제성장률·8월 소비자물가에 주목,"주택시장 과열 진정시킬 대책 나올까
(서울=연합뉴스) 최윤정 이율 박용주 기자 = 다음 주에는 2분기 경제성장률과 국민소득, 8월 소비자물가 동향, 7월 국제수지 등 굵직한 경제지표들이 나온다.
한은은 4일 2018년 2분기 국민소득(잠정)을 발표한다.
2분기 국내총생산(GDP) 성장률 속보치는 전분기 대비 0.7%였다.
분기 성장률은 작년 3분기 1.4%, 4분기 -0.2%를 기록한 이후 올해 1분기 1.0%로 확대했다가 다시 쪼그라들었다.
이번에 나오는 잠정치가 속보치보다 내려갈 경우 올해 성장률 전망치(2.9%) 달성에도 노란불이 켜질 것으로 보인다.
1분기 실질 국민총소득(GNI·계절조정계열 기준)은 전기 대비 1.3% 증가했다. GNI는 한 나라 국민이 일정 기간 국내외에서 벌어들인 임금, 이자, 배당 등 소득을 합친 것이다.
같은 날 통계청은 8월 소비자물가동향을 발표한다.
7월 소비자물가 상승률은 1.5%로, 10개월째 1%대에 머물렀다.
8월에 석유류 가격과 농축산물 가격 상승세가 이어질지 주목된다.
6일에는 한은이 7월 국제수지를 발표한다. 전월에는 경상수지가 73억8천만달러 흑자로 76개월 연속 흑자행진을 했다. 서비스수지는 24억5천만 달러 적자였다.
같은 날 기획재정부는 2분기 해외직접투자 동향을 발표한다.
1분기에는 해외직접투자 송금액이 1년 전과 비교해 큰 폭으로 줄었다.
지난해 삼성전자가 미국의 전장(電裝) 기업 하만(Harman)을 인수·합병(M&A)한 데 따른 기저효과 때문이다. 정부는 추세적으로는 해외직접투자 송금액이 증가세를 유지하고 있다고 본다.
다음주엔 최근 집값 상승세와 관련한 정부 당국의 대응이 계속된다.
금융감독원은 주택시장 불안과 관련한 현장 점검을 진행한다.
우선 시중은행을 대상으로 주택담보대출비율(LTV)·총부채상환비율(DTI) 규제 준수 여부를 점검한다.
최근 부동산 시장 불안요인 중 하나로 의심되는 전세자금대출과 임대사업자대출의 취급현황과 규제 회피 사례 발생 여부를 집중적으로 살펴볼 예정이다.
금융당국은 이를 토대로 주택시장 과열을 진정시킬 후속 대책을 마련할 계획이다. 이르면 내주에도 대책이 나올 수 있다는 관측이 나온다.
merciel@yna.co.kr yulsid@yna.co.kr speed@yna.co.kr
▶뭐하고 놀까? '#흥'
▶뉴스가 보여요 - 연합뉴스 유튜브
▶네이버 홈에서 [연합뉴스] 채널 구독하기",2018-09-01 07:15:01,연합뉴스,https://n.news.naver.com/mnews/article/001/0010314269?sid=101,소비자물가
고용쇼크·물가·무역전쟁 악재에···소비심리 17개월만에 최저,"취업기회전망 1년5개월 만에 최저···주택가격전망 상승폭 최대
[서울경제] 좀체 나아지지 않는 고용 상황과 채소·외식 물가 상승 등으로 소비자심리지수가 1년 5개월 만에 최저로 기록했다.
한국은행이 28일 발표한 ‘2018년 7월 소비자동향조사 결과’를 보면 이달 소비자의 체감 경기를 보여주는 지표인 소비자심리지수(CCSI)는 99.2로 한 달 전보다 1.8포인트 떨어졌다. 지수가 100을 하회하면 경기를 비관하는 소비자가 낙관하는 소비자보다 많다는 뜻으로 해석된다. CCSI는 6월 -2.4포인트, 7월 -4.5포인트에 이어 3개월 연속 하향했다. CCSI가 100을 밑돈 것도 지난해 3월 이후 처음 있는 일이다.
지난달 취업자는 8년 6개월 만에 최소인 5,000명(전년 대비) 늘어나는 데 그친 반면 이달 중순 폭염으로 인해 채소 가격은 일주일 새 15.1% 뛰었고 최저임금 인상, 원재료 가격 상승이 겹쳐 냉면, 삼겹살 등 외식 메뉴 가격도 줄줄이 올랐다. 미중 무역전쟁의 심화와 터키발 악재로 일부 신흥국 금융 불안 역시 소비자 심리를 얼어붙게 하는데 영향을 미쳤다.
구체적으로 보면 CCSI를 구성하는 6개 지표 중 4개가 하락했다. 현재경기판단CSI는 70으로 한 달 전보다 7포인트 하락했다. 이는 지난해 4월(69) 이후 최저치다. 향후경기전망CSI(82)도 5포인트 떨어지며 작년 3월(77) 이래 가장 낮아졌다.  현재생활형편CSI(89)는 2포인트, 가계수입전망CSI(98)는 1포인트 각각 떨어졌다.  생활형편전망CSI는 전월과 같은 97을 기록했고 소비지출전망CSI는 106으로 1포인트 올랐다. 이외에 취업기회전망CSI(85)는 2포인트 떨어지며 작년 3월(76) 이후 최저 수준으로 내려앉았다. 금리수준전망CSI(125)는 3포인트 떨어졌다. 반면 주택가격전망CSI(109)만이 서울 아파트값 상승 등 요인에 힘입어 역대 최대인 11포인트 뛰었다.
소비자심리지수 악화는 실제 소비 부진으로 이어질 가능성이 있다. 한은 관계자는 “과거 조사에 따르면 CCSI는 실제 소비보다 1분기 정도(3개월) 선행한 것으로 보인다”고 설명했다. 지난 1년간 소비자물가가 얼마나 오른 것 같은지를 나타내는 물가 인식은 2.6%로 한 달 전과 같았다. 앞으로 1년간 소비자물가 상승 전망을 담은 기대 인플레이션율은 2.7%로 0.1%포인트 상승했다. 생활 물가 상승, 석유류 제품 상승 때문에 기대 인플레이션율은 7개월 만에 올랐다.
/권혁준인턴기자 hj7790@sedaily.com
[서울경제 바로가기]
프리미엄 미디어 Signal이 투자의 바른 길을 안내합니다
[바로가기▶]
블록체인의 모든 것, 서울경제 Decenter
[바로가기▶]
저작권자 ⓒ 서울경제, 무단 전재 및 재배포 금지",2018-08-28 08:42:59,서울경제,https://n.news.naver.com/mnews/article/011/0003380824?sid=101,소비자물가
日 지난달 소비자물가 0.8%↑…19개월 연속 상승,"(도쿄=연합뉴스) 최이락 특파원 = 일본의 지난 7월 소비자물가지수(CPI, 2005년=100 기준)가 지난해 같은 달보다 0.8% 상승한 100.9를 기록했다고 총무성이 24일 발표했다.
이는 계절에 따라 가격 변동 폭이 큰 신선식품을 제외한 수치다.
신선식품을 제외한 CPI가 플러스를 기록한 것은 19개월 연속이다.
원유가격 상승에 따른 휘발유 등 에너지 관련 품목의 상승이 주요인이다.
그러나 이런 수치는 일본은행이 내걸고 있는 정책목표인 2% 물가 상승에는 여전히 미치지 못하는 것이다.
신선식품을 제외한 CPI 상승률은 지난 4, 5월 0.7%, 지난달과 이달 0.8%로 큰 변화가 없었다.
choinal@yna.co.kr
▶태풍 제보는 여기로
▶퀴즈풀고 상품받고! 뉴스퀴즈쇼 '뉴나'
▶네이버 홈에서 [연합뉴스] 채널 구독하기",2018-08-24 09:56:03,연합뉴스,https://n.news.naver.com/mnews/article/001/0010292963?sid=101,소비자물가
전기료 물가지수 20개월째 '불변'…여름에 비싼 현실과 '괴리',"작년 주택용 전력단가 8월이 10월보다 28％ 비쌌다…여름에 부담 증폭
(세종=연합뉴스) 이세원 기자 = 전기요금 누진제의 영향으로 여름철에 가정용 전력 단가가 치솟지만, 정부 통계는 이를 반영하지 않아 현실과 동떨어졌다는 지적이 나온다.
8일 통계청의 소비자물가조사 결과를 보면 주택용 전력가격을 토대로 산정하는 전기요금의 소비자물가지수는 2016년 12월부터 지난달까지 89.83으로 20개월째 변동이 없다.
한국전력의 주택용 전기요금 산정방식이 달라지지 않았으니 전기요금의 소비자물가가 변하지 않았다고 평가한 것이다.
하지만 통계와 달리 가계가 실제로 부담하는 전기요금 물가는 계절에 따라 월별로 큰 차이를 보였다.
한국전력이 최근 발행한 '2017년 한국전력통계'를 보면 지난해 주택용 전력판매 단가가 가장 높았던 시기는 8월(청구월 기준, 이하 동일)로 1㎾h에 127.43원이었다.
반면 작년에 주택용 전력 단가가 가장 쌌던 시기는 10월로 1㎾h에 99.25원이었다.
가정에서 쓴 작년 8월 전력은 10월 전력보다 약 28.4％ 비쌌던 것이다.
주택용 전력판매 단가가 계절에 따라 큰 차이를 보인 것은 사용량에 따라 가격을 차등적으로 적용하는 3단계 누진제를 적용하기 때문이다.
작년 기준으로 주택용(저압) 전기요금 중 실제 사용량에 따라 부과되는 전력량 요금은 월 사용량이 200㎾h 이하인 1구간의 경우 1㎾h당 93.3원이었다.
2구간(201∼400㎾h)은 ㎾h당 187.9원, 3구간은(400㎾h 초과) ㎾h당 280.6원이 부과됐다.
기본요금도 월 사용량에 따라 1구간에 해당하면 910원, 2구간이면 1천600원, 3구간이면 7천300원으로 각기 다르게 적용됐다.
전력 단가는 전력판매수입을 판매전력량으로 나눈 것으로 단위 전력량의 가격, 즉 전력의 물가 수준을 나타내는 지표로 볼 수 있다.
전력사용량이 늘고 누진효과와 맞물려 전력 단가가 올라가는 시기에 가계가 부담하는 전기요금 총량은 눈덩이처럼 커진다.
실제로 작년 8월 주택용 전력 판매량은 717만8천603㎿h로 같은 해 10월보다 39.4％ 많았는데, 8월 전력판매 수입은 9천147억6천973만8천원으로 10월보다 79.0％나 더 많았다. 전력 판매수입은 가정이 부담한 전기요금을 의미한다.
이른바 전기요금 '폭탄'을 걱정해 폭염에도 제대로 냉방을 하지 못하는 서민들의 고충을 고려하면 20개월째 전기요금 물가가 제자리를 유지하고 있다는 통계는 현실과 동떨어진 것으로 보인다.
통계청 관계자는 전기요금 물가지수에 연평균 사용량이 가중치로 반영됐으나 월별 전력 단가 변화는 반영되지 않았다고 설명하고서 ""전기료 물가지수는 국제 기준에 맞게 작성한 것이다. 계절이나 월별 사용량에 변화에 따른 단가 차이를 통계에 반영할지 검토해보겠다""고 반응했다.
통계청의 물가지수가 소비자가 체감하는 물가와 괴리됐다는 지적이 많이 나오는 것에 관해 최근 황수경 통계청장은 ""체감물가는 일반 시민들이 주관적으로 느끼는 물가""라며 ""가격 하락보다 가격 상승에 민감한 측면이 있고 측정상 심리적 요인 등에 의해 공식물가와는 차이가 있다""고 밝힌 바 있다.
sewonlee@yna.co.kr
▶놓치면 아쉬운 '핫뉴스'
▶퀴즈풀고 상품받고! 뉴스퀴즈쇼 '뉴나'
▶네이버 홈에서 [연합뉴스] 채널 구독하기",2018-08-08 06:03:03,연합뉴스,https://n.news.naver.com/mnews/article/001/0010257146?sid=101,소비자물가
