title,content,published_at,media_name,url,keyword
7월 경상수지 107.8억달러 흑자…반도체 수출 등에 동월 최대,"상품수지 102.7억달러…6월보다 29억달러 줄었지만 7월기준 3위
여행 등 서비스수지 21.4억달러 적자…배당소득수지 25.8억달러 흑자
(서울=연합뉴스) 신호경 기자 = 반도체·자동차 수출 호조 등과 함께 지난 7월 우리나라 경상수지가 27개월째 흑자 기조를 이어갔다.
한국은행이 4일 발표한 국제수지 잠정 통계에 따르면 7월 경상수지는 107억8천만달러(약 15조원) 흑자로 집계됐다.
6월(142억7천만달러)보다 줄었지만, 7월 기준으로는 역대 최대일 뿐 아니라 2000년대 들어 두 번째로 긴 27개월 연속 흑자 기록이다.
올해 들어 7월까지 누적 경상수지 흑자(601억5천만달러)도 지난해 같은 기간(492억1천만달러)보다 약 22% 많다.
항목별로는 7월 상품수지 흑자(102억7천만달러)가 월 기준 역대 3위였던 6월(131억6천만달러)보다 약 29억달러 줄었다. 하지만 작년 7월(85억2천만달러)보다는 약 18억달러 늘어 역대 같은 달만 비교하면 세 번째로 많다.
수출(597억8천만달러)은 작년 같은 달보다 2.3% 불었다. 전년 동월과 비교해 두 달 연속 증가세지만, 6월(603억7천만달러)보다는 1.0% 감소했다.
통관 기준으로 특히 반도체(30.6%)·승용차(6.3%) 등의 전년 동월 대비 증가율이 높았다. 반대로 컴퓨터주변기기(-17.0%)·의약품(-11.4%) 등은 줄었다.
지역별로는 동남아(17.2%)·EU(8.7%)·미국(1.5%)에서 호조를 보인 반면 중국(-3.0%)·일본(-4.7%)에서 고전했다.
수입(495억1천만달러)의 경우 작년 같은 달보다 0.9% 줄었지만, 올해 6월보다는 4.9% 늘었다.
전년 동월과 비교해 에너지 가격이 낮아졌지만, 전월보다 에너지류 수입 물량이 증가했기 때문이다.
원유(-16.7%)·석유제품(-5.8%) 등 원자재 수입은 작년 7월보다 4.7% 축소됐다. 반대로 반도체제조장비(27.7%)·정보통신기기(12.6%)·반도체(9.4%) 등 자본재 수입은 6.2% 늘었다.
서비스수지는 21억4천만달러 적자로 집계됐다. 적자 규모가 전월(-25억3천만달러)이나 작년 같은 달(-23억9천만달러)보다 줄었다.
서비스수지 가운데 여행수지(-9억달러)의 경우 여름철 성수기에 따른 외국인 국내 여행 증가로 적자 폭이 6월(-10억1천만달러)과 비교해 감소했다.
본원소득수지(29억5천만달러)는 6월(41억6천만달러)의 약 70% 수준에 그쳤다. 직접·증권 투자 배당 수입이 줄어 배당소득수지가 34억4천만달러에서 25억8천만달러로 뒷걸음친 데 가장 큰 영향을 받았다.
금융계정 순자산(자산-부채)은 7월 중 110억8천만달러 불었다.
직접투자는 내국인의 해외투자가 34억1천만달러, 외국인의 국내 투자가 17억2천만달러 각각 늘었다.
증권투자에서는 내국인의 해외투자가 주식을 중심으로 101억달러 증가했고, 외국인의 국내 투자 역시 채권 위주로 76억4천만달러 늘었다.
shk999@yna.co.kr",2025-09-04 08:00:01,연합뉴스,https://n.news.naver.com/mnews/article/001/0015604352?sid=101,반도체 수출
반도체 덕에 경상수지 최대 흑자…내년은 먹구름,"[앵커]
올해 7월 경상수지가 반도체 등의 수출에 힘입어 27개월째 흑자행진을 이어갔습니다.
다만 8월부터는 미국발 관세에 따른 악영향이 반영될 것으로 우려됩니다.
취재기자 연결합니다.
정광윤 기자, 경상수지 흑자 규모가 얼마나 됩니까?
[기자]
올 7월 경상수지는 107억 8천만 달러, 우리 돈 약 15조 원 흑자를 기록했습니다.
전달보다는 줄었지만 같은 7월 기준으론 역대 최대 규모 흑자입니다.
흑자행진은 27개월째 계속되면서 2000년대 들어 두 번째로 길게 이어지고 있는데요.
올 들어 누적 흑자 규모도 600억 달러를 돌파해 지난해 같은 기간보다 20% 넘게 늘었습니다.
구체적으로 보면 수출에서 수입을 뺀 상품수지 흑자가 올 7월 102억 7천만 달러로 집계됐습니다.
수출은 1년 전보다 2.3% 늘었는데, 특히 반도체가 30% 넘게 급증했고 승용차도 늘었습니다.
다만 컴퓨터 주변기기와 의약품은 각각 10% 넘게 줄었습니다.
지역별론 동남아, EU, 미국에서 수출이 증가했고, 중국과 일본에선 감소했습니다.
수입은 0.9% 감소했는데, 원유, 석유제품 위주로 줄었고, 반도체제조장비·정보통신기기 등은 늘었습니다.
[앵커]
그런데 앞으로가 걱정이라고요?
[기자]
송재창 한국은행 금융통계부장은 ""자동차와 부품, 철강 등 관세가 인상된 품목을 중심으로 수출에 부정적 영향이 본격화하고 있다""고 설명했는데요.
""8월부터 실질적으로 상호관세가 부과되면서 그 영향이 조금씩 더 나타날 것""이라고 덧붙였습니다.
이런 가운데 올 7월 여행 등 서비스수지는 21억 4천만 달러 적자로, 1년 전보다 적자폭이 줄었습니다.
한국을 찾는 외국인 관광객이 늘며 여행수지 적자 규모가 30%가량 줄어든 영향입니다.
임금과 이자, 배당 등 본원소득수지는 29억 5천만 달러 흑자로 1년 전보다 약 1억 달러 줄었습니다.
SBS Biz 정광윤입니다.
당신의 제보가 뉴스로 만들어집니다.
SBS Biz는 여러분의 제보를 기다리고 있습니다.
홈페이지 = https://url.kr/9pghjn",2025-09-04 11:51:11,SBS Biz,https://n.news.naver.com/mnews/article/374/0000461237?sid=101,반도체 수출
中 반도체 굴기에 올라탔다…소부장株 고공행진,"삼성전자·하이닉스 부진에도 소부장株 '이례적 상승'
코미코, 한 달새 22.6% 올라
에프에스티·티씨케이 등도 상승
한경에이셀 對中 수출 분석
제조용 장비, 전년比 53% 늘어
中 반도체 소부장 내재화 수혜
증권가 ""장기적으론 위험요인""
‘반도체 대장주’ 삼성전자와 SK하이닉스가 최근 주춤하지만 소부장(소재·부품·장비) 종목은 거침없다. 대장주가 알리바바의 자체 인공지능(AI) 반도체 개발, 미국발 규제라는 겹악재에 짓눌리는 동안 소부장 업체는 중국 반도체 굴기 수혜 기대로 더 반응하고 있다.
◇웃돈 주고 제품 사는 中
5일 코스닥시장에서 반도체 장비 세정 및 코팅업체 코미코는 0.61% 상승한 8만1900원에 마감했다. 최근 한 달간 22.6% 올랐다. 에프에스티(22.25%), 티씨케이(6.17%) 등도 이 기간 상승했다. 같은 기간 삼성전자(-0.57%)와 SK하이닉스(3.8%)가 지지부진한 흐름을 보인 것과 대비된다. 최근 6개월 기준으로도 코미코(94.3%), 에스앤에스텍(60.1%), 티씨케이(33%) 등 소부장 종목은 급등했다.
중국의 반도체 굴기가 거세지며 반도체 소부장 섹터에 훈풍이 불고 있다는 분석이 나온다. 중국 메모리 반도체 업체 창신메모리테크놀로지(CXMT)와 양쯔메모리(YMTC) 등은 시설투자 확대 과정에서 한국산 소부장 제품을 대거 사들이고 있다. 기존 삼성전자나 SK하이닉스 납품가에 웃돈까지 얹는 것으로 알려졌다. 중국 매출 비중이 큰 코미코(약 32%)와 티씨케이(약 23%) 주가가 급등한 배경이다.
국내 소부장 업체의 호조는 수출 데이터를 통해서도 확인된다. 대체데이터 플랫폼 한경에이셀(Aicel)에 따르면 지난 7월 반도체 제조용 장비의 대(對)중국 수출액은 전년 동기 대비 53.81% 급증한 5억2494만달러(약 7306억원)를 기록했다. 2021년 4월 이후 월별 기준으로 4년 만의 최대치다. 지난달 수출액(잠정치)은 3억196만달러로 전월 대비 줄었지만 전년 동기보다는 16.78% 늘었다.
반면 삼성전자와 SK하이닉스는 고전하고 있다. 미국 상무부가 지난달 삼성전자와 SK하이닉스를 ‘검증된 최종 사용자’(VEU) 명단에서 제외한 점이 투자심리가 악화한 배경이다. VEU는 미국 정부가 신뢰하는 기업에만 별도의 허가 절차나 기간 제한 없이 미국산 장비를 반출할 수 있도록 허락하는 제도다. VEU에서 제외되면 중국 공장에 미국산 장비를 보낼 때마다 별도 허가를 받아야 해 경쟁력이 크게 약화한다.
알리바바가 자체 AI반도체를 개발하기로 한 것도 악재다. 엔비디아 AI반도체를 사용하던 알리바바가 자체 반도체를 사용하면 엔비디아가 고객사인 국내 대형 반도체업체 투자심리도 위축된다.
◇“中 내재화는 중장기적 리스크”
증권가에서는 당분간 중국발 수혜가 이어지겠지만 중국의 반도체 소부장 내재화 정책은 장기적으로 위험 요인이라고 분석했다. 중국은 현재 물량 및 기술력 부족으로 한국산 소부장 제품을 사고 있지만 반도체 소부장 내재화를 궁극적인 목표로 하고 있다. 중국 정부는 CXMT와 YMTC 등에도 외국산 장비 대신 중국에서 생산된 장비를 사용하라고 권고한 것으로 알려졌다.
한 자산운용사 주식운용본부장은 “미국 눈치를 봐야 하기 때문에 첨단 장비를 중국에 수출하는 게 쉽지 않은 분위기도 있다”며 “중국의 AI반도체 투자가 급증하고 있지만 한미반도체 등 고대역폭메모리(HBM) 관련 장비업체가 직접적인 수혜를 보기 어렵다”고 했다.
전문가들은 소부장 업체 중 장비 업체 대신 소재와 부품업체에 주목하라고 조언했다. 소재와 부품은 중국 장비 업체에 납품하기 때문에 ‘장비 자국화’에 초점을 맞춘 중국 반도체 소부장 내재화 정책에 비교적 영향을 덜 받는다.
임소정 유진투자증권 연구원은 “코미코와 메카로, 티씨케이 등 중국 장비업체에 소재와 부품을 납품하는 업체는 장기적으로 수혜를 누릴 것”이라고 말했다.",2025-09-05 17:15:10,한국경제,https://n.news.naver.com/mnews/article/015/0005180915?sid=101,반도체 수출
"'수출 절벽' 오나…""GDP 대비 경상수지, 올해 5.1→내년 4.4%""","▲ 항구 접안한 컨테이너선들
내년 우리나라 경상수지 흑자 규모가 올해보다 크게 줄어들 수 있다는 해외 투자은행(IB)들의 전망이 이어지고 있습니다.
미국 관세 인상 여파로 수출 둔화가 조만간 본격화할 것이라는 분석이 우세합니다.
오늘(4일) 국제금융센터에 따르면, 해외 IB 8곳은 한국의 국내총생산(GDP) 대비 경상수지 비율이 올해 평균 5.1%에서 내년 4.4%로 0.7%포인트(p) 하락할 것으로 내다봤습니다.
IB들은 이 비율이 지난해 5.1%에 이어 올해도 비슷한 수준을 유지하다가, 내년부터 급격히 낮아질 것으로 예상했습니다.
특히 올해 전망치가 지난 7월 말 평균 4.8%에서 지난달 말 5.1%로 크게 상향 조정된 가운데 내년 전망치는 평균 4.4%로 유지되며 두 해 사이 격차가 벌어진 모습입니다.
씨티는 올해 전망치를 7월 말 5.2%에서 지난달 말 5.8%로 높이고, 내년 전망치는 4.6%에서 4.4%로 낮췄습니다.
JP모건은 내년 전망치만 4.9%에서 4.8%로 소폭 하향했습니다.
바클리는 올해 전망치를 4.7%에서 5.7%로, 내년 전망치를 4.2%에서 4.6%로 각각 높였지만, 올해 상승 폭이 더 컸습니다.
노무라 역시 올해 전망치를 4.7%에서 5.1%로, 내년은 3.6%에서 3.9%로 각각 상향 조정했습니다.
IB들 8곳이 제시한 올해와 내년의 경제성장률 평균 전망치는 각각 1.0%와 1.8%로, 한 달 사이 변동이 없었습니다.
JP모건은 올해 전망치를 0.7%에서 0.8%로, 내년 전망치를 2.0%에서 2.1%로 소폭 상향했습니다.
노무라는 올해는 1.0%로 유지하고, 내년을 1.8%에서 1.9%로 조정했습니다.
이처럼 성장률 전망이 거의 제자리인 상황에서 경상수지 비율 격차가 커졌다는 것은 그만큼 '수출 절벽'이 심화할 수 있음을 시사합니다.
앞서 한국은행은 지난달 28일 수정 경제전망에서 올해 경상수지 흑자 규모가 1천100억 달러에 달해 사상 최고치를 경신할 것으로 예상했습니다.
석 달 전 전망치(820억 달러)보다 280억 달러를 높였습니다.
내년 전망치는 기존 720억 달러에서 850억 달러로 130억 달러 높이는 데 그쳐, 올해와 내년의 격차는 100억 달러에서 250억 달러로 두 배 이상 확대됐습니다.
이는 미국 트럼프 행정부의 관세 정책에 따른 수출 둔화를 가정한 전망치로 풀이됩니다.
한은은 내년 세계 교역이 2.4% 증가하겠지만, 우리나라 재화 수출은 미국발 고관세에 직격탄을 맞아 0.1% 감소할 것으로 예상했습니다.
백재민 한은 국제무역팀장은 기자설명회에서 ""올해 수출 호조에 따른 기저효과가 내년에 나타날 것""이라며 ""우리 수출을 반도체가 주도하는 상황이어서 세계 교역과 수출의 상관성은 전보다 떨어졌다""고 말했습니다.",2025-09-04 09:14:26,SBS,https://n.news.naver.com/mnews/article/055/0001289581?sid=101,반도체 수출
"韓 경상흑자에 놀란 해외 IB…""믿기 어려운 수준""","IB들 ""韓기업 수출 다변화 덕분""
GDP 대비 흑자율 전망치 높여
글로벌 투자은행(IB)들이 최근 한국의 경상수지 흑자 기조에 대해 “믿을 수 없을 정도로 좋다”고 평가했다. 반도체 수출이 예상보다 호조를 보이는 가운데 기업들의 수출 지역 다변화 전략이 효과를 내고 있는 것으로 분석됐다.
5일 국제금융센터가 내놓은 ‘한국 7월 국제수지에 대한 평가’ 보고서에 따르면 주요 해외 IB들은 올해 한국의 경상수지 흑자 기조가 이어질 것으로 전망했다. 견조한 반도체 수출이 경상 흑자의 주요인으로 꼽혔다. 노무라증권은 “글로벌 인공지능(AI) 관련 반도체 수요가 견조하다”며 “한국 기업의 수출국 다변화 노력 등에 힘입어 양호한 수준을 유지할 것으로 전망한다”고 밝혔다.
바클레이스는 한국이 지난 7월 107억8000만달러의 경상수지 흑자를 기록한 것에 대해 “믿을 수 없을 정도로 좋다”는 평가를 내렸다. 그러면서 AI와 관련한 구조적인 반도체 수요의 증가, 미국 수입업자들이 관세 부과 전에 재고를 쌓은 점 등을 흑자의 원인으로 꼽았다. 한국은행이 고품질 반도체와 일반 반도체 가격이 함께 오른 점 등을 경상 흑자의 배경으로 설명한 것과 같은 맥락이다.
글로벌 IB 8곳의 국내총생산(GDP) 대비 경상 흑자 비율 전망치는 지난 4일 5.1%로, 한 달 전보다 0.3%포인트 높아졌다. 7월 경상수지 발표 후 바클레이스가 4.7%에서 5.8%로 전망치를 크게 올렸고, 노무라는 4.7%에서 5.1%로, 씨티가 5.2%에서 5.8%로 전망치를 각각 조정했다.",2025-09-05 18:02:13,한국경제,https://n.news.naver.com/mnews/article/015/0005180990?sid=101,반도체 수출
수출 대기 중인 자동차,"(평택=연합뉴스) 홍기원 기자 = 반도체·자동차 수출 호조 등과 함께 지난 7월 우리나라 경상수지가 27개월째 흑자 기조를 이어갔다.
한국은행이 4일 발표한 국제수지 잠정 통계에 따르면 7월 경상수지는 107억8천만달러(약 15조원) 흑자로 집계됐다.
6월(142억7천만달러)보다 줄었지만, 7월 기준으로는 역대 최대일 뿐 아니라 2000년대 들어 두 번째로 긴 27개월 연속 흑자 기록이다.
사진은 이날 경기도 평택항에 수출용 자동차가 세워져 있는 모습. 2025.9.4
xanadu@yna.co.kr",2025-09-04 14:26:56,연합뉴스,https://n.news.naver.com/mnews/article/001/0015605734?sid=101,반도체 수출
7월 경상수지 107.8억달러 흑자…반도체 수출 등에 동월 최대,"(평택=연합뉴스) 홍기원 기자 = 반도체·자동차 수출 호조 등과 함께 지난 7월 우리나라 경상수지가 27개월째 흑자 기조를 이어갔다.
한국은행이 4일 발표한 국제수지 잠정 통계에 따르면 7월 경상수지는 107억8천만달러(약 15조원) 흑자로 집계됐다.
6월(142억7천만달러)보다 줄었지만, 7월 기준으로는 역대 최대일 뿐 아니라 2000년대 들어 두 번째로 긴 27개월 연속 흑자 기록이다.
사진은 이날 경기도 평택항에 컨테이너가 쌓여 있는 모습. 2025.9.4
xanadu@yna.co.kr",2025-09-04 14:25:05,연합뉴스,https://n.news.naver.com/mnews/article/001/0015605720?sid=101,반도체 수출
지난달 對아세안 수출 12%↑…대미 수출 2개월 연속 '추월',"아세안 수출 108.9억달러로 역대 8월 중 최대…3개월 연속↑
'관세폭탄' 맞아 줄어든 對美수출 채워…""역내서 중국과 경쟁 치열""
(서울=연합뉴스) 김동규 기자 = 미국의 관세 영향으로 지난달 한국의 대미 수출이 급감한 가운데 베트남·인도네시아 등 아세안으로의 수출이 증가하며 대미 수출 감소분을 상당 부분 상쇄한 것으로 나타났다.
아세안 수출은 지난달 역대 8월 중 최대를 기록하며 3개월 연속 증가세를 이어갔다.
반도체 수출이 크게 늘어나고 한류 확산에 따라 K-푸드·화장품 등이 인기를 끌며 아세안 시장을 파고들고 있지만, 중국과의 경쟁도 심화하고 있어 내실 있는 수출 구조를 만드는 것이 숙제라는 지적이 나온다.
4일 산업통상자원부에 따르면 지난달 한국의 대아세안 수출액은 108억9천만달러로, 작년 같은 기간보다 11.9% 증가했다.
미국발 관세 영향이 본격화하면서 같은 기간 대미 수출이 12.0% 급감하고, 대중 수출이 2.9% 감소하는 등 전체 수출 감소 우려가 있었지만, 대아세안 수출이 증가하며 전체 수출을 플러스로 견인했다.
대중, 대미 수출에 이어 줄곧 3위를 지키던 대아세안 수출은 올해 7월과 8월에 두 달 연속으로 대미 수출을 추월했다.
아세안 수출이 대미 수출을 추월한 것은 2023년 10월 이후 1년 9월만이다.
아세안 수출은 지난 2월(95억6천만달러)에는 중국(95억달러)을 제쳐 2002년 2월 이후 23년 만에 처음 대중 수출을 넘어서기도 했다. 이어 지난 3월에도 102억6천만달러로 중국(100억6천만달러)을 제치며 두 달 연속 수출 2위 자리를 유지했다.
대미·대중 수출 감소로 한국의 전체 수출 실적이 모자랄 때마다 대아세안 수출은 그 공간을 메우며 '수출 효자' 역할을 했다.
올해 대미 수출은 트럼프 관세 영향이 나타나기 시작한 4월 -7.0%, 5월 -8.2%, 6월 -0.7% 등으로 전년 동월 대비 감소하다가 7월 1.5% 증가로 깜짝 반등한 뒤 지난달 다시 -12.0%를 기록하며 올해 가장 큰 낙폭을 기록했다.
대중 수출 역시 올해 들어 4월(3.8%)을 제외하면 모두 증가율이 -1.5∼13.9% 사이에서 움직이며 쪼그라들었다.
이에 반해 올해 대아세안 수출은 1월(-1.9%)과 5월(-1.3%) 소폭 하락했던 것을 제외하면 2.5∼12.4% 사이에서 매달 증가했고, 지난달에는 11.9%의 높은 상승률을 보이며 역대 8월 최대 수출 기록을 다시 썼다.
수출 증감률로 보면 지난달 대아세안 수출 증가(+11.9%)가 대미 수출 감소(-12.0%)를 채워주는 모양새다.
한국의 대아세안 수출 증가는 반도체가 이끌고 있다.
인공지능(AI)·데이터센터 투자 확대와 전자기기 시장의 성장 등으로 아세안으로의 반도체 수출도 급증하고 있다.
지난달(1∼25일 기준) 품목별 대아세안 수출은 반도체가 작년보다 47.0% 증가한 27억달러로 전체 수출의 4분의 1을 차지했다. 반도체 외에 선박이 359.9%, 이차전지가 23.9% 증가하는 등 실적을 이끌었다.
전문가들은 아세안이 향후에도 미국과 중국을 넘어설 차세대 주력 시장이 될 것으로 전망한다.
세계적 '탈중국' 공급망 재편 흐름 속에 해외직접투자(FDI) 대상지로 부상하고 있고, 젊은 인구구조와 중산층 확대, 디지털 경제의 급성장 등도 아세안 시장의 매력을 높이고 있다는 평가다.
다만 아세안 시장에서 한국과 중국의 경쟁도 치열해지고 있다.
코트라 보고서에 따르면 2021∼2024년 대아세안 5개국(베트남·인도네시아·태국·말레이시아·필리핀)의 대중국 수입 증가율은 6.0%로, 한국(0.1%)보다 확연히 높은 수준이다.
중국은 미국의 관세 장벽을 피하기 위해 아세안 현지에 제조업 생산 거점을 적극적으로 구축하고 있고, 이는 중국의 대아세안 수출 증가로 이어지고 있다.
한국의 수출 구조 역시 최대 수출품인 반도체를 베트남 등으로 보내 현지에서 패키징, 테스트 등 후공정을 거친 뒤 다시 미국 등으로 수출하는 구조다.
장상식 한국무역협회 국제무역통상연구원장은 ""최근 아세안 시장은 일본의 퇴보, 중국의 약진, 한국의 선전이라는 말로 정리할 수 있다""며 ""한국에 있어 아세안은 아직 생산기지 역할에 그치는 측면이 강하고 현지 진출 수요는 아직 더딘 편이지만, 중국에 맞서는 투자 전략과 한류로 인기를 끄는 K-푸드·화장품 등을 통한 시장 확대에 나서야 할 것""이라고 말했다.
dkkim@yna.co.kr",2025-09-04 06:00:00,연합뉴스,https://n.news.naver.com/mnews/article/001/0015604216?sid=101,반도체 수출
"[2보] 8월 수출, 美 관세에도 1.3%↑…반도체·차·선박 '견인'","반도체 수출 사상 최대…자동차 '미 관세'에도 3개월 연속 수출 증가
'트럼프 관세' 여파로 대미 수출 12%↓…대중 수출도 2.9%↓
(서울=연합뉴스) 김동규 기자 = 미국의 관세 영향에도 8월 수출이 작년보다 1.3% 증가하면서 석 달 연속 전년 동월 대비 증가세를 이어갔다.
최대 수출품인 반도체 수출액은 사상 최대 실적을 올렸다. 자동차는 관세 영향으로 대미 수출은 줄었지만, 유럽·아시아 등에서 선전하며 전체 수출을 견인했다.
산업통상자원부는 1일 이런 내용의 8월 수출입 동향을 발표했다.
8월 수출액은 584억달러로 작년 같은 달보다 1.3% 증가했다.
월간 수출은 지난 5월 잠시 전년 동월 대비 감소(-1.3%)했으나 6월에 반등해 석 달 연속 플러스 흐름을 이어갔다.
15대 주력 수출 품목 가운데 반도체, 자동차, 선박 등 3대 품목이 수출 상승세를 이끌었다.
반도체 8월 수출은 151억달러로 작년 동월보다 27.1% 증가하며 사상 최대 실적 기록을 다시 썼다.
서버용 반도체 수요가 견조한 가운데 메모리 고정가격도 양호한 흐름을 이어가면서 지난 6월(149억7천만달러) 세운 사상 최대 수출 기록을 2개월 만에 경신했다.
자동차 수출은 미국의 25% 부품관세 부과 영향에도 총 55억달러를 기록하며 8.6% 증가했다. 이는 8월 역대 최대 실적이자 3개월 연속 증가 흐름을 이어간 것이다.
캐즘(Chasm·일시적 수요 정체) 여파로 수출 둔화세를 보였던 순수전기차(EV)와 하이브리드차 등 친환경차가 모두 수출 플러스를 기록한 가운데 중고차 수출 증가도 전체 수출 증가에 기여했다.
선박 수출은 지난 2022∼2023년 고가로 수주한 선박의 인도가 이어지면서 11.8% 증가한 31억4천만달러로 6개월 연속 증가했다.
반면 석유제품(41억7천만달러, -4.7%), 석유화학(33억8천만달러, -18.7%)은 유가 하락과 글로벌 공급 과잉 등 영향으로 제품 가격이 하락해 수출 감소 흐름이 계속됐다.
주요 국가별로는 대미 수출이 '트럼프 관세' 여파로 87억4천만달러로 12.0% 감소했다.
자동차, 일반기계, 철강 등 주력 품목의 수출이 부진한 가운데 관세 예외 품목인 반도체와 무선통신기기가 증가세를 보이며 감소 폭을 일부 완화했다.
최대 교역국인 대중국 수출은 대다수 품목에서 뒷걸음쳤으나 최대 수출품인 반도체 수출 증가에 힘입어 소폭 감소(-2.9%)한 110억1천만달러를 기록했다.
아세안 수출은 반도체, 선박 수출 호조 속에 11.9% 증가한 108억9천만달러로, 역대 8월 중 최대 실적을 나타내며 3개월 연속 증가세를 이어갔다.
한국의 8월 수입액은 518억9천만달러로 작년 대비 4.0% 줄었다.
이로써 8월 무역수지는 65억1천만달러 흑자를 냈다. 월간 무역수지는 올해 1월 적자를 제외하면 2023년 6월 이후 계속 흑자 행진을 이어가는 중이다.
김정관 산업부 장관은 ""수출이 3개월 연속 플러스 흐름을 이어간 것은 미국의 관세정책 등 대외 여건이 어려운 상황에서도 우리 기업들의 확고한 경쟁력과 수출에 대한 집념이 만들어낸 성과""라며 ""현장 목소리를 토대로 미 관세 조치로 인한 피해 최소화를 위한 지원 대책을 이달 초 발표·추진하겠다""고 말했다.
dkkim@yna.co.kr",2025-09-01 09:39:53,연합뉴스,https://n.news.naver.com/mnews/article/001/0015596908?sid=101,반도체 수출
"대전시, 수출기업 통상환경 대응 전략 설명회 12일 개최","관세정책 변화·해외사무소 지원성과·성공기업 사례 공유
(대전＝연합뉴스) 김준호 기자 = 대전시는 오는 12일 롯데시티호텔에서 '대전 수출기업 통상환경 대응 전략 설명회'를 개최한다고 5일 밝혔다.
KOTRA 대전세종충남지역본부와 대전일자리경제진흥원이 공동으로 마련한 이번 설명회에서는 전문가들이 ▲ 글로벌 통상환경 변화 및 시사점 ▲ 미국 관세조치 동향과 상담 사례 ▲ 대전 수출기업의 통상환경 대응 현황 등을 발표한다.
참가 기업은 최신 관세정보를 얻을 수 있을뿐만 아니라 대전시 해외사무소장과 현지 시장 진출 상담을 할 수 있다. 외부 관세 법인과의 일대일 심층 상담 기회도 제공된다.
대전시는 미국과 중국, 일본, 베트남 4개국에 해외사무소를 두고 있다. 올 상반기에만 상담 516건, 상담액 3천만달러, 계약 추진액 1천만달러의 성과를 거뒀다.
한치흠 대전시 기획조정실장은 ""반도체·바이오·우주항공 등 전략산업의 수출 경쟁력 강화를 위해 맞춤형 지원을 확대할 것""이라며 ""이번 설명회가 변화하는 통상환경 속에서 기회를 모색하는 장이 되길 기대한다""고 말했다.
kjunho@yna.co.kr",2025-09-05 13:30:51,연합뉴스,https://n.news.naver.com/mnews/article/001/0015607799?sid=102,반도체 수출
